,symbol,date,rmse_norm,rmse_denorm
0,XLM_with_indicators,2016-07-29,0.025616376027820388,7.515844248142095e-07
1,XLM_with_indicators,2016-08-26,0.009831271425712301,2.884495763538869e-07
2,XLM_with_indicators,2016-09-09,0.009566647387233479,2.8068535226455415e-07
3,XLM_with_indicators,2016-10-29,0.033178697801725186,9.734630390233361e-07
4,XLM_with_indicators,2016-11-24,0.01683359954762636,4.938979042624121e-07
5,XLM_with_indicators,2016-12-14,0.030378983465887383,8.913193063403016e-07
6,XLM_with_indicators,2017-01-27,0.01377770382131372,4.04237690421869e-07
7,XLM_with_indicators,2017-02-14,0.0038808171028536717,1.1386296268785384e-07
8,XLM_with_indicators,2017-03-22,0.010106965145267592,2.9653845765453295e-07
9,XLM_with_indicators,2017-04-20,0.0037241067023771265,1.0926526081922923e-07
10,XLM_with_indicators,2017-05-07,0.4431777956051818,1.3002836353192107e-05
11,XLM_with_indicators,2017-06-11,0.0400146402383062,1.174029190349393e-06
