,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_128_neurons_100_days,0.11307482463233808,336.21661132812505
1,LSTM_128_neurons_200_days,0.3138252947937761,933.1284765625
2,LSTM_128_neurons_30_days,0.13731502038352827,408.29253906250005
3,LSTM_256_neurons_100_days,0.1453030560623918,432.04400390625005
4,LSTM_256_neurons_200_days,0.1293331239830766,384.55914062500005
5,LSTM_256_neurons_30_days,0.10284738284461836,305.80645507812505
