,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.08134354653477202,0.0019294691579376398
1,LSTM_256_neurons_200_days,0.08915851872376888,0.0021148400090883453
2,LSTM_256_neurons_100_days,0.0801575299190135,0.0019013367799048816
3,LSTM_128_neurons_30_days,0.08253141425280602,0.001957644680930488
4,LSTM_128_neurons_200_days,0.06800505745750457,0.0016130798497303257
5,LSTM_128_neurons_100_days,0.08351228754703167,0.0019809112428342706
