,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_128_neurons_100_days,0.012750952054620568,2.6273296934552356e-06
1,LSTM_128_neurons_200_days,0.06597801904833395,1.3594766231067479e-05
2,LSTM_128_neurons_30_days,0.7890111519798033,0.00016257574721025302
3,LSTM_256_neurons_100_days,0.2008230103954069,4.1379582809936255e-05
4,LSTM_256_neurons_200_days,0.14088049392855245,2.9028425658866736e-05
5,LSTM_256_neurons_30_days,0.007185815383554284,1.4806314975023135e-06
