DateTime,Open,High,Low,Close,Volume,VolumeBTC,Symbol
6/26/2017,6.49E-05,6.84E-05,6.02E-05,6.28E-05,19867646.7,1268.25,XEM
6/25/2017,6.85E-05,6.97E-05,5.98E-05,6.49E-05,42245568.38,2712.07,XEM
6/24/2017,7.04E-05,7.12E-05,6.43E-05,6.85E-05,31575439.52,2162.27,XEM
6/23/2017,7.22E-05,7.39E-05,6.88E-05,7.04E-05,32752775.69,2315.03,XEM
6/22/2017,7.14E-05,7.23E-05,6.99E-05,7.22E-05,23734422.51,1687.85,XEM
6/21/2017,7.31E-05,7.37E-05,6.97E-05,7.14E-05,26517883.03,1904.03,XEM
6/20/2017,7.74E-05,7.82E-05,7.12E-05,7.31E-05,29266649.78,2168.83,XEM
6/19/2017,7.66E-05,8.37E-05,7.25E-05,7.74E-05,70629489.93,5518.63,XEM
6/18/2017,7.71E-05,7.96E-05,7.52E-05,7.66E-05,40269694.9,3102.75,XEM
6/17/2017,7.65E-05,7.92E-05,7.53E-05,7.71E-05,30424121.9,2339.77,XEM
6/16/2017,7.62E-05,8.16E-05,7.43E-05,7.65E-05,55163025.04,4278.5,XEM
6/15/2017,7.89E-05,8.02E-05,7.47E-05,7.62E-05,31418111.66,2437.4,XEM
6/14/2017,8.04E-05,8.13E-05,7.31E-05,7.89E-05,47832793.67,3683.81,XEM
6/13/2017,7.62E-05,8.42E-05,7.61E-05,8.04E-05,75947200.91,6109.52,XEM
6/12/2017,7.49E-05,7.72E-05,7.21E-05,7.62E-05,42447240.6,3188.25,XEM
6/11/2017,7.21E-05,8.18E-05,7.18E-05,7.49E-05,69729719.03,5317.81,XEM
6/10/2017,6.69E-05,7.89E-05,6.56E-05,7.21E-05,59952437.49,4366.58,XEM
6/9/2017,7.65E-05,7.71E-05,6.68E-05,6.69E-05,71861470.3,5127.77,XEM
6/8/2017,7.73E-05,8.01E-05,7.58E-05,7.65E-05,42708748.18,3313.96,XEM
6/7/2017,7.78E-05,7.97E-05,7.60E-05,7.73E-05,38273523.2,2981,XEM
6/6/2017,8.13E-05,8.21E-05,7.60E-05,7.78E-05,50656106.22,4033.65,XEM
6/5/2017,8.73E-05,8.76E-05,7.66E-05,8.13E-05,47037668.9,3817.96,XEM
6/4/2017,8.48E-05,9.45E-05,8.40E-05,8.73E-05,43016892.19,3770.97,XEM
6/3/2017,8.43E-05,8.76E-05,8.37E-05,8.48E-05,17340560.62,1482.15,XEM
6/2/2017,9.08E-05,9.44E-05,7.98E-05,8.43E-05,53825827.68,4717.46,XEM
6/1/2017,9.49E-05,9.56E-05,9.03E-05,9.08E-05,49491237.62,4599.13,XEM
5/31/2017,8.65E-05,9.99E-05,8.65E-05,9.49E-05,63832315.38,5931.15,XEM
5/30/2017,8.35E-05,9.07E-05,7.86E-05,8.65E-05,57488604.84,4878.34,XEM
5/29/2017,9.08E-05,9.87E-05,8.35E-05,8.35E-05,59153239.88,5386.59,XEM
5/28/2017,9.44E-05,9.53E-05,8.85E-05,9.08E-05,42146391.68,3864.18,XEM
5/27/2017,9.53E-05,0.000108,8.11E-05,9.44E-05,81312954.93,7643.62,XEM
5/26/2017,8.33E-05,9.52E-05,5.76E-05,9.52E-05,131611621,10078.4,XEM
5/25/2017,8.97E-05,9.71E-05,7.94E-05,8.32E-05,86312748.17,7674.14,XEM
5/24/2017,0.0001068,0.0001074,7.56E-05,8.97E-05,96895417.94,8545.83,XEM
5/23/2017,0.0001162,0.0001178,8.45E-05,0.0001068,79253830.21,8452.59,XEM
5/22/2017,0.0001213,0.0001258,0.0001064,0.0001162,63641537.6,7291.64,XEM
5/21/2017,0.0001189,0.0001397,0.0001002,0.0001213,109147229.8,13266.69,XEM
