DateTime,Open,High,Low,Close,Volume,VolumeBTC,Symbol
6/26/2017 20:00,1.05E-06,1.07E-06,7.20E-07,9.80E-07,2063773318,1992.16,DOGE
6/25/2017 20:00,1.05E-06,1.10E-06,9.30E-07,1.05E-06,3157964616,3267.91,DOGE
6/24/2017 20:00,1.11E-06,1.18E-06,6.30E-07,1.05E-06,3661709465,3742.41,DOGE
6/23/2017 20:00,1.12E-06,1.13E-06,1.09E-06,1.11E-06,770422482.6,854.49,DOGE
6/22/2017 20:00,1.12E-06,1.14E-06,1.09E-06,1.12E-06,1016869995,1128.97,DOGE
6/21/2017 20:00,1.11E-06,1.14E-06,1.09E-06,1.12E-06,1004592674,1118.62,DOGE
6/20/2017 20:00,1.16E-06,1.16E-06,1.07E-06,1.11E-06,1454996377,1637.47,DOGE
6/19/2017 20:00,1.17E-06,1.19E-06,1.13E-06,1.16E-06,1693001118,1974.16,DOGE
6/18/2017 20:00,1.20E-06,1.20E-06,1.17E-06,1.17E-06,1454936402,1725.35,DOGE
6/17/2017 20:00,1.22E-06,1.23E-06,1.18E-06,1.20E-06,1193434807,1437.57,DOGE
6/16/2017 20:00,1.22E-06,1.24E-06,1.18E-06,1.22E-06,1934363524,2347.73,DOGE
6/15/2017 20:00,1.16E-06,1.25E-06,1.15E-06,1.22E-06,2008533317,2387.52,DOGE
6/14/2017 20:00,1.16E-06,1.18E-06,1.12E-06,1.16E-06,1668144791,1927.46,DOGE
6/13/2017 20:00,1.19E-06,1.21E-06,1.15E-06,1.16E-06,1828445539,2152.06,DOGE
6/12/2017 20:00,1.17E-06,1.24E-06,1.16E-06,1.19E-06,2244117120,2671.49,DOGE
6/11/2017 20:00,1.19E-06,1.20E-06,1.13E-06,1.17E-06,2348111237,2731.46,DOGE
6/10/2017 20:00,1.10E-06,1.27E-06,1.06E-06,1.19E-06,4224867552,5011.51,DOGE
6/9/2017 20:00,1.19E-06,1.20E-06,1.09E-06,1.10E-06,3017659308,3469.43,DOGE
6/8/2017 20:00,1.22E-06,1.26E-06,1.16E-06,1.19E-06,3473039756,4220.45,DOGE
6/7/2017 20:00,1.21E-06,1.25E-06,1.18E-06,1.22E-06,2729636380,3316.79,DOGE
6/6/2017 20:00,1.28E-06,1.32E-06,1.20E-06,1.22E-06,3607339911,4517.13,DOGE
6/5/2017 20:00,1.40E-06,1.40E-06,1.18E-06,1.28E-06,7259469567,9268.27,DOGE
6/4/2017 20:00,1.24E-06,1.44E-06,1.23E-06,1.40E-06,5522040775,7532.43,DOGE
6/3/2017 20:00,1.30E-06,1.44E-06,1.21E-06,1.24E-06,2143537698,2739.83,DOGE
6/2/2017 20:00,1.17E-06,1.39E-06,1.09E-06,1.30E-06,7999215265,9715.39,DOGE
6/1/2017 20:00,1.11E-06,1.24E-06,1.11E-06,1.17E-06,5723180934,6776.05,DOGE
5/31/2017 20:00,1.08E-06,1.16E-06,1.07E-06,1.11E-06,3336098343,3714,DOGE
5/30/2017 20:00,1.11E-06,1.13E-06,9.80E-07,1.08E-06,3561971227,3816.05,DOGE
5/29/2017 20:00,1.17E-06,1.24E-06,1.08E-06,1.11E-06,3932989246,4571.72,DOGE
5/28/2017 20:00,1.11E-06,1.24E-06,1.08E-06,1.17E-06,3892775001,4448.55,DOGE
5/27/2017 20:00,1.10E-06,1.26E-06,1.03E-06,1.11E-06,6487871143,7421.15,DOGE
5/26/2017 20:00,1.14E-06,1.15E-06,8.50E-07,1.10E-06,9607052188,9537.26,DOGE
5/25/2017 20:00,1.26E-06,1.29E-06,1.07E-06,1.14E-06,4902914005,5944.76,DOGE
5/24/2017 20:00,1.43E-06,1.46E-06,1.07E-06,1.26E-06,7602917997,9395.46,DOGE
5/23/2017 20:00,1.49E-06,1.67E-06,1.25E-06,1.43E-06,7230494035,10812.62,DOGE
5/22/2017 20:00,1.54E-06,1.75E-06,1.32E-06,1.49E-06,10418894016,16110.92,DOGE
5/21/2017 20:00,1.48E-06,1.89E-06,1.02E-06,1.54E-06,22875208642,33354.76,DOGE
5/20/2017 20:00,8.80E-07,1.49E-06,8.70E-07,1.48E-06,24666743845,28810.98,DOGE
5/19/2017 20:00,7.50E-07,9.10E-07,7.20E-07,8.80E-07,6045508413,4927.44,DOGE
5/18/2017 20:00,7.80E-07,8.20E-07,7.20E-07,7.50E-07,4884720720,3755.55,DOGE
5/17/2017 20:00,7.20E-07,9.40E-07,6.90E-07,7.80E-07,11159322195,9016.76,DOGE
