DateTime,Open,High,Low,Close,Volume,VolumeBTC,Symbol
6/26/2017,0.000102,0.0001038,9.76E-05,9.98E-05,68187108.83,6864.73,XRP
6/25/2017,0.0001028,0.0001083,9.25E-05,0.000102,203967042.6,20570.28,XRP
6/24/2017,0.0001081,0.0001093,0.0001012,0.0001028,90520595.55,9547.78,XRP
6/23/2017,0.0001088,0.0001119,0.0001042,0.0001081,171812075.5,18594.16,XRP
6/22/2017,0.0001032,0.0001095,0.0001016,0.0001088,110575718.8,11665.22,XRP
6/21/2017,0.0001027,0.0001062,9.86E-05,0.0001032,129313216.1,13184.89,XRP
6/20/2017,0.0001122,0.0001143,9.75E-05,0.0001027,205893508.9,21830.21,XRP
6/19/2017,0.0001081,0.0001231,0.0001052,0.0001122,482077077.1,55464.2,XRP
6/18/2017,0.0001056,0.0001097,0.0001011,0.0001081,156202414.5,16294.66,XRP
6/17/2017,9.83E-05,0.0001087,9.78E-05,0.0001056,201207190.5,20944.88,XRP
6/16/2017,0.0001007,0.0001011,9.76E-05,9.83E-05,105363047.5,10421.2,XRP
6/15/2017,0.0001013,0.0001036,9.99E-05,0.000101,95594252.06,9691.33,XRP
6/14/2017,0.0001063,0.0001086,9.86E-05,0.0001013,199844728.2,20643.82,XRP
6/13/2017,9.69E-05,0.0001139,9.44E-05,0.0001063,397290222,41598.01,XRP
6/12/2017,9.27E-05,0.0001024,9.15E-05,9.69E-05,182146094.5,17438.42,XRP
6/11/2017,9.15E-05,9.53E-05,8.90E-05,9.27E-05,186225012.8,17216.43,XRP
6/10/2017,8.92E-05,9.59E-05,8.80E-05,9.15E-05,136443164,12524.67,XRP
6/9/2017,9.98E-05,0.0001007,8.83E-05,8.92E-05,206402574.3,19490.5,XRP
6/8/2017,0.0001018,0.0001059,9.85E-05,9.98E-05,153271728.9,15664.23,XRP
6/7/2017,0.000102,0.0001071,0.0001002,0.0001018,164160740.8,17058.5,XRP
6/6/2017,9.87E-05,0.0001073,9.71E-05,0.000102,248678208,25287.09,XRP
6/5/2017,0.0001071,0.0001074,9.71E-05,9.87E-05,198077316,20000.21,XRP
6/4/2017,0.0001159,0.0001169,0.0001071,0.0001071,91058816.12,10096.19,XRP
6/3/2017,0.0001147,0.000122,0.0001084,0.0001159,29114178.99,3326.64,XRP
6/2/2017,0.0001174,0.0001248,0.0001055,0.0001147,257956956.6,29647.49,XRP
6/1/2017,0.0001388,0.0001404,0.0001156,0.0001174,400331436.8,50639.06,XRP
5/31/2017,0.0001075,0.0001409,0.0001065,0.0001388,849182343.2,106524.74,XRP
5/30/2017,9.25E-05,0.0001119,8.80E-05,0.0001072,392636898.6,39484.63,XRP
5/29/2017,0.0001017,0.0001049,9.22E-05,9.25E-05,237856200.9,23329.31,XRP
5/28/2017,0.0001049,0.0001085,9.95E-05,0.0001017,187610090.4,19455.22,XRP
5/27/2017,0.0001029,0.0001127,9.69E-05,0.0001049,267195043.4,27760.1,XRP
5/26/2017,0.0001211,0.0001239,8.02E-05,0.0001029,611962924.7,61703.32,XRP
5/25/2017,0.0001053,0.0001354,0.000105,0.0001211,547723707.5,66993.04,XRP
5/24/2017,0.0001199,0.00012,9.06E-05,0.0001053,653152389.7,68817.87,XRP
5/23/2017,0.0001429,0.0001463,0.0001155,0.0001199,346668894.7,45926.7,XRP
5/22/2017,0.0001416,0.0001599,0.00013,0.0001429,300905062.7,44060.46,XRP
5/21/2017,0.0001605,0.0001639,0.0001069,0.0001416,462204453.4,65036.19,XRP
5/20/2017,0.0001688,0.0001775,0.0001564,0.0001605,214811595.2,35652.78,XRP
5/19/2017,0.0001637,0.0001897,0.0001461,0.0001688,388108612.3,65832.82,XRP
