,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.034548059348087676,14.262611235107878
1,LSTM_256_neurons_30_days,0.03452788218266138,15.985800130599369
2,LSTM_128_neurons_100_days,0.033207074876123545,17.420886204641263
3,LSTM_256_neurons_100_days,0.03773818207888289,24.53588454364037
4,LSTM_128_neurons_200_days,0.035700531254396026,21.91414385785389
5,LSTM_256_neurons_200_days,0.04487377761743784,29.598717085495785
