,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.03001668396666579,12.211788635295864
1,LSTM_256_neurons_30_days,0.026616694042714592,13.915753728479293
2,LSTM_128_neurons_100_days,0.03432800346533431,13.670833826672201
3,LSTM_256_neurons_100_days,0.0299552432425232,12.611718258990495
4,LSTM_128_neurons_200_days,0.03282105484110837,13.392413772316672
5,LSTM_256_neurons_200_days,0.029303586277490027,10.721721698740087
