,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.1228260255781907,3.603715555998289e-06
1,LSTM_256_neurons_200_days,0.11242459295711897,3.298537590769113e-06
2,LSTM_256_neurons_100_days,0.07817884077091497,2.2937676444892686e-06
3,LSTM_128_neurons_30_days,0.1404358210231362,4.120386931346787e-06
4,LSTM_128_neurons_200_days,0.14559734808085825,4.271826121362683e-06
5,LSTM_128_neurons_100_days,0.13870054496837417,4.0694739969037315e-06
