,symbol,date,rmse_norm,rmse_denorm
0,horizontal,2016-07-29,0.0809470360325751,163.59653251305465
1,horizontal,2016-08-26,0.0063940205378166855,12.686508548517864
2,horizontal,2016-09-09,0.011999898183388168,22.571558017972052
3,horizontal,2016-10-29,0.027277241281198412,50.60645136230356
4,horizontal,2016-11-24,0.017027829374719437,41.71082266200136
5,horizontal,2016-12-14,0.02348660469331094,39.336498426824306
6,horizontal,2017-01-27,0.00979634944481478,23.856318826139688
7,horizontal,2017-02-14,0.010393710190952477,9.86105328199587
8,horizontal,2017-03-22,0.04523790790358863,45.03057913474017
9,horizontal,2017-04-20,0.022255123021452397,15.86755987738228
10,horizontal,2017-05-07,0.20122316604093235,66.45133062096849
11,horizontal,2017-06-11,0.05331089567793568,128.02985854287815
