,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.01725867822221802,0.0018154061244676511
1,LSTM_256_neurons_200_days,0.027216021455655322,0.0028627986596276357
2,LSTM_256_neurons_100_days,0.020812852898755535,0.0021892624442030988
3,LSTM_128_neurons_30_days,0.02062576263818348,0.002169582136571408
4,LSTM_128_neurons_200_days,0.014515289616627501,0.0015268347553163764
5,LSTM_128_neurons_100_days,0.017899941276073788,0.0018828590844819947
