,symbol,date,rmse_norm,rmse_denorm
0,XRP,2016-07-29,0.005554088246410863,1.1444203781592655e-06
1,XRP,2016-08-26,0.0005668322814484233,1.1679646479897163e-07
2,XRP,2016-09-09,0.0021958012650007755,4.524451459525155e-07
3,XRP,2016-10-29,0.004517790465259741,9.308906717691563e-07
4,XRP,2016-11-24,0.00457998830675934,9.437060652137736e-07
5,XRP,2016-12-14,0.0001311478740857741,2.70229076035331e-08
6,XRP,2017-01-27,0.0014669696622553186,3.022690632264125e-07
7,XRP,2017-02-14,0.0011693259764863143,2.409396991319955e-07
8,XRP,2017-03-22,0.02166216536313187,4.463488863199018e-06
9,XRP,2017-04-20,0.005343502780182557,1.1010299320565537e-06
10,XRP,2017-05-07,0.19469541639588583,4.0116995020490136e-05
11,XRP,2017-06-11,0.02645310682887103,5.450667135696848e-06
