,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.06095458707025133,40.83198754720927
1,LSTM_256_neurons_30_days,0.06991109147176186,30.58444934760102
2,LSTM_128_neurons_100_days,0.07047665778055826,33.62540652310334
3,LSTM_256_neurons_100_days,0.061468008692699895,43.207453025479694
4,LSTM_128_neurons_200_days,0.09307018393788238,93.31615898391665
5,LSTM_256_neurons_200_days,0.08216389650791572,38.4602111121136
