,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.06683890636153036,0.02406123068045363
1,LSTM_256_neurons_200_days,0.03228726530197138,0.01162303964254854
2,LSTM_256_neurons_100_days,0.0244109664967743,0.008787664248505085
3,LSTM_128_neurons_30_days,0.044126769503103055,0.015885124075262314
4,LSTM_128_neurons_200_days,0.0210311549844053,0.0075709715888429285
5,LSTM_128_neurons_100_days,0.02913465877531255,0.010488137355150563
