,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.03925978000510832,11.80956130131818
1,LSTM_256_neurons_30_days,0.06904776661287768,15.515497914507588
2,LSTM_128_neurons_100_days,0.04406668655587843,17.209030590873475
3,LSTM_256_neurons_100_days,0.0641214549246663,10.221842817824417
4,LSTM_128_neurons_200_days,0.06514990499593049,22.03930378989594
5,LSTM_256_neurons_200_days,0.03158378519356679,30.35229545276838
