,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.05805633030990526,1.7033727699696707e-06
1,LSTM_256_neurons_200_days,0.07540708002736979,2.212443634618345e-06
2,LSTM_256_neurons_100_days,0.06175671097092622,1.8119416898090275e-06
3,LSTM_128_neurons_30_days,0.045986018377218475,1.3492298415446808e-06
4,LSTM_128_neurons_200_days,0.07549987710266205,2.2151663647804523e-06
5,LSTM_128_neurons_100_days,0.052053811883211475,1.5272589189033412e-06
