,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.034140551110107366,13.496195527593127
1,LSTM_256_neurons_30_days,0.03163518129917308,15.444169503099808
2,LSTM_128_neurons_100_days,0.03789475899401859,19.44719863670703
3,LSTM_256_neurons_100_days,0.03137689384260436,14.219309103812884
4,LSTM_128_neurons_200_days,0.033906600300528125,11.791649199949982
5,LSTM_256_neurons_200_days,0.03189028677660952,12.85147341840103
