,symbol,date,rmse_norm,rmse_denorm
0,LTC,2016-07-29,0.01739704428214077,0.0010313313726782805
1,LTC,2016-08-26,0.0033176210402099116,0.00019667504012584654
2,LTC,2016-09-09,0.006238202344257843,0.0003698133383095272
3,LTC,2016-10-29,0.007267039938833653,0.0004308047614097598
4,LTC,2016-11-24,0.0012488716183385595,7.403567618131587e-05
5,LTC,2016-12-14,0.0025579361447067295,0.00015163974845409413
6,LTC,2017-01-27,0.0015972187580274716,9.468636325001695e-05
7,LTC,2017-02-14,0.00022031226836081996,1.3060777649283577e-05
8,LTC,2017-03-22,0.004020486016696551,0.00023834255249798302
9,LTC,2017-04-20,0.010684697230509452,0.0006334101020097731
10,LTC,2017-05-07,0.0432627044739034,0.002564699598550796
11,LTC,2017-06-11,0.001759097093207207,0.00010428194105625149
