,symbol,date,rmse_norm,rmse_denorm
0,horizontal,2016-07-29,0.005134105019607314,5.305656443058595
1,horizontal,2016-08-26,0.030923064876587636,19.83715484770627
2,horizontal,2016-09-09,0.013335590451174639,3.424343277465955
3,horizontal,2016-10-29,0.025077943229106767,33.69373481059043
4,horizontal,2016-11-24,0.01163211649034193,8.739349553651005
5,horizontal,2016-12-14,0.025689718500461985,16.690716109221267
6,horizontal,2017-01-27,0.024416733094631073,14.318779403983246
7,horizontal,2017-02-14,0.020255763759336177,6.198447893817912
8,horizontal,2017-03-22,0.02980920812447937,6.039550896579197
9,horizontal,2017-04-20,0.018361393733421202,29.05740516733115
10,horizontal,2017-05-07,0.1850689407301154,33.18778622749183
11,horizontal,2017-06-11,0.033856695693370305,22.501042408223654
