,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.022573073050503028,2.732018960698139e-06
1,LSTM_256_neurons_200_days,0.019966220705902024,2.4165120071329872e-06
2,LSTM_256_neurons_100_days,0.025218008929685194,3.0521355336862813e-06
3,LSTM_128_neurons_30_days,0.021910616709690186,2.6518425147840756e-06
4,LSTM_128_neurons_200_days,0.018167217795248273,2.1987788618417105e-06
5,LSTM_128_neurons_100_days,0.016568680496415394,2.005307931876062e-06
