stock_id;Date;PriceOfLastTransaction;MaxPrice;MinPrice;AvgPrice;ChangePercentage;TradedQuantity;TotalTradedVolume;TotalTradedVolumeIncludingBlocks
MPT;15/01/19;50500.0;50501.0;50400.0;50485.48;0.19;132;6664084;6664084
MPT;14/01/19;50399.0;50399.0;50350.0;50388.47;1.08;17;856604;856604
MPT;11/01/19;50001.0;50001.0;49550.0;49850.67;0.65;99;4935216;4935216
MPT;10/01/19;49900.0;49900.0;49100.0;49527.94;0.65;34;1683950;1683950
MPT;09/01/19;49500.0;49500.0;49000.0;49208.33;1.6;12;590500;590500
MPT;08/01/19;48480.0;48480.0;48350.0;48431.57;-0.1;51;2470010;2470010
MPT;04/01/19;48480.0;48480.0;48480.0;48480.0;1.06;2;96960;96960
MPT;03/01/19;48000.0;48000.0;47900.0;47970.83;1.0;24;1151300;1151300
MPT;02/01/19;47500.0;;;47495.3;0.0;0;0;0
MPT;28/12/18;47500.0;47500.0;47390.0;47495.3;1.11;71;3372166;3372166
MPT;27/12/18;47000.0;47000.0;46100.0;46973.24;2.11;34;1597090;1597090
MPT;26/12/18;46001.0;46001.0;46001.0;46001.0;-0.02;1;46001;46001
MPT;25/12/18;46011.0;46011.0;46011.0;46011.0;-2.09;15;690165;690165
MPT;24/12/18;47000.0;47000.0;46800.0;46995.39;0.22;44;2067797;2067797
MPT;21/12/18;46800.0;;;46890.91;0.0;0;0;0
MPT;20/12/18;46800.0;47000.0;46800.0;46890.91;-1.28;11;515800;515800
MPT;19/12/18;47500.0;47500.0;47499.0;47499.33;1.06;3;142498;142498
MPT;18/12/18;47000.0;47000.0;47000.0;47000.0;0.61;18;846000;846000
MPT;17/12/18;47000.0;47000.0;46500.0;46714.29;0.07;7;327000;327000
MPT;14/12/18;46510.0;47120.0;46510.0;46679.54;-1.73;39;1820502;1820502
MPT;13/12/18;47500.0;47500.0;47500.0;47500.0;0.0;3;142500;142500
MPT;12/12/18;47500.0;47500.0;47500.0;47500.0;1.06;35;1662500;1662500
MPT;11/12/18;47000.0;47001.0;47000.0;47000.07;1.2;144;6768010;6768010
MPT;10/12/18;46500.0;46500.0;46051.0;46443.88;0.75;8;371551;371551
MPT;07/12/18;46500.0;46500.0;46050.0;46098.68;0.21;19;875875;875875
MPT;06/12/18;46010.0;46010.0;46000.0;46000.06;-1.82;165;7590010;7590010
MPT;05/12/18;46300.0;47101.0;46300.0;46853.8;-2.39;30;1405614;1405614
MPT;04/12/18;48000.0;;;48000.0;0.0;0;0;0
MPT;03/12/18;48000.0;48000.0;48000.0;48000.0;1.05;3;144000;144000
MPT;30/11/18;47500.0;47500.0;47500.0;47500.0;0.0;14;665000;665000
MPT;29/11/18;47500.0;47500.0;47499.0;47499.96;0.0;24;1139999;1139999
MPT;28/11/18;47500.0;47500.0;47500.0;47500.0;-1.04;2;95000;95000
MPT;27/11/18;47998.0;48000.0;47998.0;47999.42;-0.98;12;575993;575993
MPT;26/11/18;48500.0;48500.0;48450.0;48475.0;2.59;2;96950;96950
MPT;23/11/18;47000.0;48000.0;47000.0;47250.0;0.01;4;189000;189000
MPT;22/11/18;47000.0;47301.0;47000.0;47246.38;-1.59;26;1228406;1228406
MPT;21/11/18;48000.0;48020.0;48000.0;48007.5;-1.02;22;1056165;1056165
MPT;20/11/18;48500.0;48500.0;48500.0;48500.0;-0.73;6;291000;291000
MPT;19/11/18;48500.0;49428.0;48500.0;48858.85;-1.15;13;635165;635165
MPT;16/11/18;49900.0;49900.0;48250.0;49428.57;1.91;7;346000;346000
MPT;15/11/18;48500.0;48500.0;48500.0;48500.0;-2.95;3;145500;145500
MPT;14/11/18;49899.0;50000.0;49899.0;49974.75;0.11;4;199899;199899
MPT;13/11/18;49999.0;51000.0;48001.0;49921.4;5.32;178;8886010;8886010
MPT;12/11/18;47400.0;;;47400.0;0.0;0;0;0
MPT;09/11/18;47400.0;47400.0;47400.0;47400.0;0.64;1;47400;47400
MPT;08/11/18;47100.0;47100.0;47100.0;47100.0;-0.42;1;47100;47100
MPT;07/11/18;47100.0;47500.0;47100.0;47300.0;-0.42;2;94600;94600
MPT;06/11/18;47500.0;47500.0;47500.0;47500.0;-1.04;5;237500;237500
MPT;05/11/18;48000.0;48000.0;48000.0;48000.0;0.0;20;960000;960000
MPT;02/11/18;48000.0;48000.0;47999.0;47999.98;0.0;48;2303999;2303999
MPT;01/11/18;48000.0;48000.0;48000.0;48000.0;0.0;46;2208000;2208000
MPT;31/10/18;47999.0;48000.0;47999.0;47999.47;0.0;66;3167965;3167965
MPT;30/10/18;48000.0;48000.0;48000.0;48000.0;0.0;6;288000;288000
MPT;29/10/18;48000.0;48000.0;48000.0;48000.0;1.26;28;1344000;1344000
MPT;26/10/18;48000.0;48000.0;47102.0;47401.08;-1.3;13;616214;616214
MPT;25/10/18;48000.0;48110.0;48000.0;48023.15;-3.06;40;1920926;1920926
MPT;24/10/18;49000.0;50000.0;49000.0;49540.86;-1.03;49;2427502;2427502
MPT;22/10/18;50000.0;52399.0;49501.0;50055.82;4.86;226;11312616;11312616
MPT;19/10/18;48000.0;48000.0;46920.0;47735.31;1.74;49;2339030;2339030
MPT;18/10/18;46920.0;46920.0;46920.0;46920.0;2.99;6;281520;281520
MPT;17/10/18;46000.0;46000.0;45001.0;45557.0;1.24;33;1503381;1503381
MPT;16/10/18;45000.0;45010.0;45000.0;45000.74;-0.65;27;1215020;1215020
MPT;15/10/18;45200.0;45310.0;45200.0;45296.92;-2.59;13;588860;588860
MPT;12/10/18;46500.0;46500.0;46500.0;46500.0;0.52;11;511500;511500
MPT;10/10/18;46350.0;46350.0;46100.0;46259.09;2.79;44;2035400;2035400
MPT;09/10/18;45000.0;45030.0;44999.0;45002.65;2.46;66;2970175;2970175
MPT;08/10/18;44000.0;44000.0;43700.0;43921.62;-2.28;65;2854905;2854905
MPT;05/10/18;45000.0;45000.0;44500.0;44945.65;-2.02;138;6202500;6202500
MPT;04/10/18;45510.0;47050.0;45500.0;45873.11;-3.43;109;5000169;5000169
MPT;03/10/18;47500.0;47500.0;47500.0;47500.0;-1.04;10;475000;475000
MPT;02/10/18;48000.0;48000.0;47999.0;47999.69;0.06;13;623996;623996
MPT;01/10/18;48000.0;48000.0;47555.0;47971.29;-0.77;31;1487110;1487110
MPT;28/09/18;48506.0;48506.0;48204.0;48343.11;0.68;66;3190645;3190645
MPT;27/09/18;48200.0;48200.0;47200.0;48018.18;0.45;11;528200;528200
MPT;26/09/18;48000.0;48000.0;47200.0;47804.61;1.25;152;7266300;7266300
MPT;25/09/18;47205.0;47300.0;47200.0;47213.57;-0.15;49;2313465;2313465
MPT;24/09/18;47010.0;47500.0;47010.0;47284.0;0.58;5;236420;236420
MPT;21/09/18;47025.0;47025.0;47001.0;47013.0;-1.53;2;94026;94026
MPT;20/09/18;47900.0;47900.0;47500.0;47742.7;0.77;200;9548540;9548540
MPT;19/09/18;47000.0;47500.0;47000.0;47376.25;0.0;8;379010;1411712
MPT;18/09/18;47500.0;47500.0;47212.0;47374.67;0.71;39;1847612;1847612
MPT;17/09/18;47100.0;47200.0;47000.0;47042.96;0.05;28;1317203;1317203
MPT;14/09/18;47000.0;47300.0;46556.0;47017.63;1.0;52;2444917;2444917
MPT;13/09/18;46553.0;46553.0;46553.0;46553.0;-0.34;2;93106;93106
MPT;12/09/18;46900.0;46900.0;46550.0;46713.16;-0.4;43;2008666;2008666
MPT;11/09/18;46900.0;46900.0;46900.0;46900.0;0.32;6;281400;281400
MPT;10/09/18;47000.0;47000.0;46500.0;46750.0;0.53;4;187000;187000
MPT;07/09/18;46500.0;46510.0;46500.0;46502.17;-1.06;30;1395065;1395065
MPT;06/09/18;47000.0;47000.0;47000.0;47000.0;0.39;7;329000;329000
MPT;05/09/18;47000.0;47000.0;46799.0;46819.31;0.42;36;1685495;1685495
MPT;04/09/18;46800.0;47000.0;46300.0;46623.88;1.35;284;13241183;13241183
MPT;03/09/18;46001.0;46002.0;46000.0;46001.1;-0.14;10;460011;460011
MPT;31/08/18;47000.0;;;46063.47;0.0;0;0;0
MPT;30/08/18;47000.0;47042.0;45800.0;46063.47;0.86;232;10686726;10686726
MPT;29/08/18;45800.0;45800.0;45500.0;45672.22;0.4;45;2055250;2055250
MPT;27/08/18;45490.0;45500.0;45480.0;45490.0;0.09;14;636860;636860
MPT;24/08/18;45490.0;45499.0;45200.0;45449.48;0.64;23;1045338;1045338
MPT;23/08/18;45000.0;45500.0;45000.0;45160.04;0.37;45;2032202;2032202
MPT;22/08/18;45000.0;45000.0;44500.0;44993.83;-0.01;81;3644500;3644500
MPT;21/08/18;45000.0;45000.0;45000.0;45000.0;1.12;1;45000;45000
MPT;20/08/18;44500.0;;;44500.29;0.0;0;0;0
MPT;17/08/18;44500.0;44501.0;44500.0;44500.29;-1.11;7;311502;311502
MPT;16/08/18;45000.0;45000.0;45000.0;45000.0;0.0;48;2160000;2160000
MPT;15/08/18;45000.0;45000.0;44998.0;44999.9;1.12;50;2249995;2249995
MPT;14/08/18;44500.0;44500.0;44500.0;44500.0;-1.11;1;44500;44500
MPT;13/08/18;45000.0;45000.0;45000.0;45000.0;-0.37;23;1035000;1035000
MPT;10/08/18;45000.0;45500.0;45000.0;45166.5;-0.72;6;270999;270999
MPT;09/08/18;45500.0;45500.0;45400.0;45493.51;0.54;77;3503000;3503000
MPT;08/08/18;45000.0;46000.0;45000.0;45246.98;2.83;180;8144457;8144457
MPT;07/08/18;44000.0;44001.0;44000.0;44000.17;0.0;18;792003;792003
MPT;06/08/18;44000.0;44000.0;44000.0;44000.0;-1.12;41;1804000;1804000
MPT;03/08/18;44500.0;44500.0;44500.0;44500.0;-1.11;10;445000;2557000
MPT;01/08/18;44999.0;;;44999.33;0.0;0;0;0
MPT;31/07/18;44999.0;45000.0;44999.0;44999.33;0.04;6;269996;269996
MPT;30/07/18;45000.0;45000.0;44500.0;44980.0;-0.04;25;1124500;1124500
MPT;27/07/18;45000.0;45000.0;45000.0;45000.0;-1.07;34;1530000;1530000
MPT;26/07/18;45497.0;45499.0;45400.0;45485.82;-0.06;17;773259;773259
MPT;25/07/18;45500.0;45667.0;45500.0;45512.85;0.44;13;591667;591667
MPT;24/07/18;45667.0;45667.0;44000.0;45311.67;3.08;21;951545;951545
MPT;23/07/18;44000.0;44000.0;43800.0;43956.45;0.77;31;1362650;1362650
MPT;20/07/18;43700.0;43700.0;43500.0;43620.0;0.28;25;1090500;141663740
MPT;19/07/18;43500.0;43500.0;43499.0;43499.91;0.25;11;478499;478499
MPT;18/07/18;43500.0;43500.0;43000.0;43389.66;0.94;29;1258300;1258300
MPT;17/07/18;43000.0;43500.0;42347.0;42987.44;-1.53;90;3868870;3868870
MPT;16/07/18;43500.0;44000.0;43500.0;43656.25;1.32;16;698500;698500
MPT;13/07/18;43103.0;43103.0;43000.0;43085.83;0.16;12;517030;10321030
MPT;12/07/18;43000.0;43100.0;43000.0;43018.18;-0.01;11;473200;473200
MPT;11/07/18;43498.0;43498.0;42500.0;43021.4;2.01;47;2022006;144346646
MPT;10/07/18;42000.0;42500.0;42000.0;42175.0;0.74;20;843500;843500
MPT;09/07/18;42500.0;42500.0;41100.0;41866.67;-0.27;6;251200;251200
MPT;06/07/18;42000.0;42000.0;41910.0;41982.0;-2.83;25;1049550;1049550
MPT;05/07/18;42616.0;43500.0;42616.0;43205.47;-1.66;15;648082;648082
MPT;04/07/18;43001.0;;;43933.0;0.0;0;0;0
MPT;03/07/18;43001.0;44596.0;43001.0;43933.0;1.47;24;1054392;1054392
MPT;02/07/18;43270.0;43337.0;43270.0;43298.0;5.37;8;346384;346384
MPT;29/06/18;42000.0;42000.0;40636.0;41090.67;4.15;15;616360;616360
MPT;28/06/18;39453.0;39453.0;39453.0;39453.0;-10.0;74;2919522;2919522
MPT;27/06/18;42372.0;45667.0;42372.0;43836.44;-6.89;9;394528;394528
MPT;26/06/18;47070.0;47100.0;47070.0;47079.38;-1.8;16;753270;753270
MPT;25/06/18;47982.0;47982.0;47100.0;47943.65;9.91;46;2205408;2205408
MPT;22/06/18;44805.0;44805.0;42501.0;43620.21;5.11;28;1221366;1221366
MPT;21/06/18;41500.0;41500.0;41500.0;41500.0;3.66;6;249000;249000
MPT;20/06/18;40000.0;41000.0;40000.0;40034.07;6.98;61;2442078;2442078
MPT;19/06/18;38000.0;38000.0;37250.0;37423.15;1.12;13;486501;486501
MPT;18/06/18;37100.0;37100.0;37000.0;37007.55;-0.04;53;1961400;1961400
MPT;14/06/18;37030.0;37080.0;36970.0;37021.92;2.84;52;1925140;1925140
MPT;13/06/18;36000.0;36001.0;36000.0;36000.05;2.56;21;756001;756001
MPT;12/06/18;35101.0;35101.0;35101.0;35101.0;-0.09;1;35101;35101
MPT;11/06/18;35500.0;35500.0;35000.0;35132.8;0.17;40;1405312;1405312
MPT;08/06/18;35100.0;35101.0;35000.0;35072.82;2.08;11;385801;385801
MPT;07/06/18;34500.0;34500.0;34001.0;34357.43;2.23;7;240502;3640502
MPT;06/06/18;34000.0;34000.0;32500.0;33609.38;5.02;13;436922;436922
MPT;05/06/18;32003.0;32003.0;32003.0;32003.0;0.01;10;320030;4626198
MPT;04/06/18;32001.0;32001.0;32001.0;32001.0;-1.1;2;64002;64002
MPT;01/06/18;32501.0;32501.0;32000.0;32357.86;2.85;14;453010;2693010
MPT;31/05/18;31500.0;31500.0;31400.0;31461.54;1.42;13;409000;409000
MPT;30/05/18;31500.0;31500.0;30501.0;31022.5;0.07;18;558405;558405
MPT;29/05/18;31000.0;31000.0;31000.0;31000.0;0.0;1;31000;31000
MPT;28/05/18;31000.0;;;31000.31;0.0;0;0;0
MPT;23/05/18;31000.0;31001.0;31000.0;31000.31;0.0;16;496005;2438295
MPT;22/05/18;31000.0;31000.0;31000.0;31000.0;0.54;16;496000;496000
MPT;21/05/18;30917.0;30917.0;30800.0;30833.43;2.72;7;215834;215834
MPT;18/05/18;30005.0;30050.0;30001.0;30016.78;0.05;18;540302;540302
MPT;17/05/18;30001.0;30001.0;30000.0;30000.71;0.0;14;420010;5970010
MPT;16/05/18;29999.0;;;29999.61;0.0;0;0;0
MPT;15/05/18;29999.0;30000.0;29998.0;29999.61;0.01;72;2159972;2159972
MPT;14/05/18;29998.0;29998.0;29998.0;29998.0;0.38;4;119992;119992
MPT;11/05/18;29999.0;29999.0;29799.0;29883.2;1.97;20;597664;597664
MPT;10/05/18;29500.0;29500.0;29115.0;29304.48;-1.82;63;1846182;1846182
MPT;09/05/18;29849.0;29849.0;29849.0;29849.0;2.93;1;29849;29849
MPT;08/05/18;29000.0;29000.0;29000.0;29000.0;0.0;2;58000;58000
MPT;07/05/18;29000.0;;;29000.0;0.0;0;0;0
MPT;04/05/18;29000.0;29000.0;29000.0;29000.0;-2.05;10;290000;290000
MPT;03/05/18;30000.0;;;29608.14;0.0;0;0;0
MPT;02/05/18;30000.0;30000.0;29000.0;29608.14;3.8;43;1273150;1273150
MPT;30/04/18;29000.0;29000.0;28500.0;28523.81;-1.48;21;599000;599000
MPT;27/04/18;29000.0;;;28953.67;0.0;0;0;0
MPT;26/04/18;29000.0;29000.0;28722.0;28953.67;0.81;12;347444;347444
MPT;25/04/18;29000.0;;;28722.22;0.0;0;0;0
MPT;24/04/18;29000.0;29000.0;28500.0;28722.22;0.77;9;258500;258500
MPT;23/04/18;28001.0;28900.0;28001.0;28501.44;-1.72;209;5956801;5956801
MPT;20/04/18;29000.0;29000.0;29000.0;29000.0;3.2;13;377000;377000
MPT;19/04/18;28100.0;28100.0;28100.0;28100.0;-1.4;1;28100;28100
MPT;18/04/18;28500.0;28500.0;28500.0;28500.0;0.0;5;142500;142500
MPT;17/04/18;28500.0;28500.0;28500.0;28500.0;-0.77;1;28500;28500
MPT;16/04/18;28500.0;29000.0;28500.0;28722.22;-0.06;18;517000;517000
MPT;13/04/18;28500.0;28900.0;28500.0;28740.0;0.84;50;1437000;1437000
MPT;12/04/18;28500.0;28500.0;28500.0;28500.0;0.0;39;1111500;1111500
MPT;11/04/18;28500.0;28500.0;28500.0;28500.0;0.0;9;256500;256500
MPT;10/04/18;28501.0;28501.0;28501.0;28501.0;0.0;15;427515;427515
MPT;05/04/18;28500.0;28500.0;28500.0;28500.0;-1.7;2;57000;57000
MPT;04/04/18;29000.0;29000.0;28990.0;28992.73;1.02;22;637840;637840
MPT;03/04/18;28700.0;28700.0;28700.0;28700.0;-1.03;5;143500;143500
MPT;02/04/18;29000.0;29000.0;28999.0;28999.9;0.0;10;289999;289999
MPT;30/03/18;29000.0;29000.0;29000.0;29000.0;1.75;5;145000;145000
MPT;29/03/18;28500.0;28500.0;28500.0;28500.0;-1.72;33;940500;940500
MPT;28/03/18;29000.0;;;29000.25;0.0;0;0;0
MPT;27/03/18;29000.0;29001.0;29000.0;29000.25;-0.68;40;1160010;1160010
MPT;26/03/18;29200.0;;;29200.0;0.0;0;0;0
MPT;23/03/18;29200.0;29200.0;29200.0;29200.0;-0.9;6;175200;175200
MPT;22/03/18;29400.0;29500.0;29400.0;29464.52;0.56;31;913400;913400
MPT;21/03/18;29000.0;29499.0;29000.0;29299.4;-0.68;5;146497;146497
MPT;20/03/18;29500.0;;;29500.0;0.0;0;0;0
MPT;19/03/18;29500.0;;;29500.0;0.0;0;0;0
MPT;16/03/18;29500.0;29500.0;29500.0;29500.0;0.0;4;118000;118000
MPT;15/03/18;29500.0;29500.0;29500.0;29500.0;-1.34;47;1386500;1386500
MPT;14/03/18;29900.0;29900.0;29900.0;29900.0;0.35;20;598000;598000
MPT;13/03/18;30000.0;;;29796.2;0.0;0;0;0
MPT;12/03/18;30000.0;30000.0;29301.0;29796.2;-0.44;25;744905;744905
MPT;09/03/18;30000.0;;;29928.57;0.0;0;0;0
MPT;08/03/18;30000.0;;;29928.57;0.0;0;0;0
MPT;07/03/18;30000.0;30000.0;29500.0;29928.57;1.48;14;419000;419000
MPT;06/03/18;30000.0;30000.0;29310.0;29492.45;-1.69;22;648834;648834
MPT;05/03/18;30000.0;30000.0;30000.0;30000.0;2.04;1;30000;30000
MPT;02/03/18;29500.0;29500.0;29300.0;29400.0;0.99;2;58800;58800
MPT;01/03/18;29250.0;29250.0;29001.0;29111.61;0.38;18;524009;524009
MPT;28/02/18;29002.0;29002.0;29002.0;29002.0;0.0;17;493034;493034
MPT;27/02/18;29002.0;29002.0;29002.0;29002.0;0.0;23;667046;667046
MPT;26/02/18;29001.0;29001.0;29001.0;29001.0;-1.69;1;29001;29001
MPT;23/02/18;29500.0;;;29500.63;0.0;0;0;0
MPT;22/02/18;29500.0;;;29500.63;0.0;0;0;0
MPT;21/02/18;29500.0;;;29500.63;0.0;0;0;0
MPT;20/02/18;29500.0;29501.0;29500.0;29500.63;0.0;112;3304071;3304071
MPT;19/02/18;29500.0;29500.0;29500.0;29500.0;0.0;32;944000;944000
MPT;16/02/18;29500.0;29500.0;29500.0;29500.0;0.0;3;88500;88500
MPT;15/02/18;29500.0;;;29500.0;0.0;0;0;0
MPT;14/02/18;29500.0;29500.0;29500.0;29500.0;0.0;24;708000;708000
MPT;13/02/18;29500.0;29500.0;29500.0;29500.0;0.0;7;206500;206500
MPT;12/02/18;29500.0;29500.0;29500.0;29500.0;0.0;10;295000;295000
MPT;09/02/18;29500.0;29500.0;29500.0;29500.0;0.58;354;10443000;10443000
MPT;08/02/18;29300.0;29400.0;29299.0;29328.49;0.57;35;1026497;1026497
MPT;07/02/18;29500.0;29500.0;29107.0;29162.5;-1.95;22;641575;641575
MPT;06/02/18;29750.0;;;29742.75;0.0;0;0;0
MPT;05/02/18;29750.0;29750.0;29700.0;29742.75;-0.19;16;475884;475884
MPT;02/02/18;29800.0;;;29799.95;0.0;0;0;0
MPT;01/02/18;29800.0;29800.0;29799.0;29799.95;0.24;19;566199;566199
MPT;31/01/18;29800.0;;;29730.0;0.0;0;0;0
MPT;30/01/18;29800.0;29800.0;29500.0;29730.0;0.7;29;862170;862170
MPT;29/01/18;29780.0;29780.0;28900.0;29523.33;0.38;6;177140;177140
MPT;26/01/18;29450.0;29450.0;28900.0;29411.25;2.83;16;470580;470580
MPT;25/01/18;28601.0;28601.0;28601.0;28601.0;2.1;11;314611;314611
MPT;24/01/18;28015.0;28015.0;28000.0;28013.33;-2.92;123;3445639;3445639
MPT;23/01/18;28900.0;28907.0;28100.0;28856.12;-0.18;16;461698;461698
MPT;22/01/18;28907.0;28907.0;28907.0;28907.0;-3.0;1;28907;28907
MPT;18/01/18;29800.0;;;29800.06;0.0;0;0;0
MPT;17/01/18;29800.0;;;29800.06;0.0;0;0;0
MPT;16/01/18;29800.0;30000.0;29201.0;29800.06;-0.65;18;536401;536401
MPT;15/01/18;30000.0;30000.0;29990.0;29996.13;0.1;15;449942;449942
MPT;12/01/18;30000.0;30000.0;29600.0;29967.03;0.97;37;1108780;1108780
MPT;11/01/18;29850.0;29850.0;29000.0;29680.28;2.41;43;1276252;1276252
MPT;10/01/18;29000.0;29000.0;28800.0;28981.72;0.65;18;521671;521671
MPT;09/01/18;28990.0;28990.0;28501.0;28793.44;1.03;25;719836;719836
MPT;05/01/18;28500.0;28500.0;28500.0;28500.0;0.32;2;57000;57000
MPT;04/01/18;28500.0;28500.0;28320.0;28410.0;2.29;10;284100;284100
MPT;03/01/18;27501.0;27950.0;27501.0;27775.33;1.0;6;166652;166652
MPT;02/01/18;27500.0;27500.0;27500.0;27500.0;0.0;13;357500;357500
MPT;28/12/17;27500.0;27500.0;27500.0;27500.0;0.4;9;247500;247500
MPT;27/12/17;27500.0;27500.0;27001.0;27389.11;1.44;9;246502;246502
MPT;26/12/17;27000.0;27000.0;27000.0;27000.0;0.0;7;189000;189000
MPT;25/12/17;27000.0;27000.0;27000.0;27000.0;0.0;1;27000;27000
MPT;22/12/17;27000.0;27000.0;27000.0;27000.0;-0.31;4;108000;2808000
MPT;21/12/17;27250.0;27250.0;27001.0;27084.0;0.0;3;81252;81252
MPT;20/12/17;27000.0;27250.0;27000.0;27083.33;0.31;6;162500;162500
MPT;19/12/17;27000.0;27000.0;27000.0;27000.0;0.0;5;135000;135000
MPT;18/12/17;27000.0;27000.0;27000.0;27000.0;0.0;2;54000;54000
MPT;15/12/17;27000.0;;;27000.94;0.0;0;0;0
MPT;14/12/17;27000.0;27001.0;27000.0;27000.94;0.0;16;432015;432015
MPT;13/12/17;27000.0;;;27000.0;0.0;0;0;0
MPT;12/12/17;27000.0;27000.0;27000.0;27000.0;0.0;11;297000;297000
MPT;11/12/17;27000.0;27000.0;27000.0;27000.0;0.0;5;135000;135000
MPT;07/12/17;27000.0;;;27000.0;0.0;0;0;0
MPT;06/12/17;27000.0;;;27000.0;0.0;0;0;0
MPT;05/12/17;27000.0;27000.0;27000.0;27000.0;-1.82;5;135000;135000
MPT;04/12/17;27500.0;27500.0;27500.0;27500.0;1.43;2;55000;55000
MPT;01/12/17;27112.0;27112.0;27112.0;27112.0;-3.0;1;27112;27112
MPT;30/11/17;27950.0;27950.0;27950.0;27950.0;5.47;2;55900;55900
MPT;29/11/17;26500.0;;;26500.0;0.0;0;0;0
MPT;28/11/17;26500.0;26500.0;26500.0;26500.0;0.38;5;132500;132500
MPT;27/11/17;26500.0;26500.0;26300.0;26400.0;0.24;2;52800;52800
MPT;24/11/17;26400.0;26400.0;26300.0;26337.5;-0.03;8;210700;210700
MPT;23/11/17;26150.0;26500.0;26150.0;26344.44;0.14;9;237100;237100
MPT;22/11/17;26350.0;26350.0;26300.0;26306.88;-2.2;8;210455;210455
MPT;21/11/17;27000.0;27000.0;26800.0;26900.0;-0.37;2;53800;53800
MPT;20/11/17;27000.0;27001.0;27000.0;27000.21;-2.81;29;783006;783006
MPT;17/11/17;27630.0;27800.0;27630.0;27782.13;-0.78;94;2611520;2611520
MPT;16/11/17;28000.0;;;28000.0;0.0;0;0;0
MPT;15/11/17;28000.0;28000.0;28000.0;28000.0;1.16;2;56000;56000
MPT;14/11/17;27627.0;28000.0;27627.0;27680.29;-0.74;14;387524;387524
MPT;13/11/17;28000.0;;;27885.57;0.0;0;0;0
MPT;10/11/17;28000.0;28000.0;27600.0;27885.57;-0.41;14;390398;390398
MPT;09/11/17;28000.0;28000.0;28000.0;28000.0;-1.76;9;252000;252000
MPT;08/11/17;28500.0;28501.0;28500.0;28500.44;-0.35;9;256504;256504
MPT;07/11/17;28600.0;28600.0;28600.0;28600.0;0.35;23;657800;657800
MPT;06/11/17;28500.0;;;28500.0;0.0;0;0;0
MPT;03/11/17;28500.0;28500.0;28500.0;28500.0;0.0;3;85500;85500
MPT;02/11/17;28500.0;;;28499.5;0.0;0;0;0
MPT;01/11/17;28500.0;28500.0;28499.0;28499.5;1.18;20;569990;569990
MPT;31/10/17;28300.0;;;28166.67;0.0;0;0;0
MPT;30/10/17;28300.0;28300.0;28000.0;28166.67;0.6;9;253500;253500
MPT;27/10/17;28000.0;28000.0;28000.0;28000.0;0.0;6;168000;168000
MPT;26/10/17;28000.0;28000.0;27999.0;27999.57;0.0;7;195997;195997
MPT;25/10/17;28000.0;28000.0;28000.0;28000.0;0.0;5;140000;1380888
MPT;24/10/17;28000.0;28000.0;28000.0;28000.0;-0.12;1;28000;28000
MPT;20/10/17;28000.0;28200.0;28000.0;28032.26;-0.95;31;869000;26814840
MPT;19/10/17;28200.0;28600.0;28200.0;28300.14;-1.61;28;792404;5021304
MPT;18/10/17;28600.0;28999.0;28600.0;28762.56;0.57;27;776589;776589
MPT;17/10/17;28600.0;28600.0;28600.0;28600.0;-1.38;5;143000;143000
MPT;16/10/17;29000.0;29000.0;29000.0;29000.0;-1.04;11;319000;319000
MPT;13/10/17;29300.0;29350.0;29300.0;29305.26;0.2;19;556800;1556820
MPT;12/10/17;29300.0;;;29247.62;0.0;0;0;0
MPT;10/10/17;29300.0;29300.0;29000.0;29247.62;0.85;21;614200;614200
MPT;09/10/17;29000.0;29000.0;29000.0;29000.0;-0.15;2;58000;58000
MPT;06/10/17;29100.0;29100.0;28700.0;29044.86;1.91;22;638987;638987
MPT;05/10/17;28500.0;28500.0;28500.0;28500.0;-2.06;31;883500;883500
MPT;04/10/17;29100.0;29100.0;29100.0;29100.0;-3.0;11;320100;320100
MPT;03/10/17;30000.0;30000.0;30000.0;30000.0;2.04;3;90000;90000
MPT;02/10/17;29400.0;;;29400.0;0.0;0;0;0
MPT;29/09/17;29400.0;29400.0;29400.0;29400.0;-2.97;4;117600;117600
MPT;28/09/17;30300.0;;;30300.0;0.0;0;0;0
MPT;27/09/17;30300.0;30300.0;30300.0;30300.0;-0.39;10;303000;303000
MPT;26/09/17;30300.0;30900.0;30299.0;30418.2;-1.87;30;912546;912546
MPT;25/09/17;31000.0;31000.0;30999.0;30999.42;2.64;24;743986;743986
MPT;22/09/17;30201.0;30201.0;30201.0;30201.0;-2.58;4;120804;120804
MPT;21/09/17;31000.0;;;30999.85;0.0;0;0;0
MPT;20/09/17;31000.0;31000.0;30999.0;30999.85;0.0;68;2107990;2107990
MPT;19/09/17;31000.0;31000.0;31000.0;31000.0;0.02;21;651000;9100500
MPT;18/09/17;31000.0;31000.0;30979.0;30994.68;-0.02;31;960835;960835
MPT;15/09/17;31000.0;31000.0;30999.0;30999.86;0.24;22;681997;681997
MPT;14/09/17;30800.0;31000.0;30800.0;30926.32;-0.24;19;587600;587600
MPT;13/09/17;31000.0;31000.0;30999.0;30999.91;0.07;57;1766995;1766995
MPT;12/09/17;31000.0;31000.0;30900.0;30977.83;-0.06;23;712490;712490
MPT;11/09/17;30950.0;31000.0;30950.0;30996.15;-0.01;91;2820650;2820650
MPT;07/09/17;31000.0;31000.0;31000.0;31000.0;-0.01;51;1581000;1581000
MPT;06/09/17;31140.0;31140.0;31000.0;31003.36;0.01;125;3875420;3875420
