,symbol,date,rmse_norm,rmse_denorm
0,XLM,2016-07-29,0.07224491082167414,2.1196659093571363e-06
1,XLM,2016-08-26,0.01945627416752596,5.708467717596793e-07
2,XLM,2016-09-09,0.01636855063506673,4.802532735641579e-07
3,XLM,2016-10-29,0.03242870745767764,9.51458269461291e-07
4,XLM,2016-11-24,0.008814945707799775,2.586304969288174e-07
5,XLM,2016-12-14,0.024159417597509697,7.088373798818795e-07
6,XLM,2017-01-27,0.010791328578842026,3.1661765297409143e-07
7,XLM,2017-02-14,0.005306303160850422,1.5568698604358372e-07
8,XLM,2017-03-22,0.009859227752484427,2.892697759979637e-07
9,XLM,2017-04-20,0.0035078685017126063,1.0292085315333673e-07
10,XLM,2017-05-07,0.41664672513437184,1.2224415299354588e-05
11,XLM,2017-06-11,0.0409415520692083,1.201224900921807e-06
