,symbol,date,rmse_norm,rmse_denorm
0,DASH,2016-07-29,0.002662331504756449,0.0002800449478626288
1,DASH,2016-08-26,0.003830070372098704,0.0004028772926330561
2,DASH,2016-09-09,0.005112144371461569,0.0005377359330654141
3,DASH,2016-10-29,0.0021204313503910277,0.0002230432969331734
4,DASH,2016-11-24,0.008451500933535333,0.0008889960792660707
5,DASH,2016-12-14,0.0010563847173784419,0.00011111924290656966
6,DASH,2017-01-27,0.00371089104664854,0.000390341764688492
7,DASH,2017-02-14,0.020123391759023,0.002116739007830621
8,DASH,2017-03-22,0.07968595022529079,0.00838200532674789
9,DASH,2017-04-20,0.025889102749059867,0.002723221385478973
10,DASH,2017-05-07,0.052990622163140766,0.005573983714580538
11,DASH,2017-06-11,0.044121413592281944,0.004641041338443758
