,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.024529997561545117,68.89324042996121
1,LSTM_256_neurons_200_days,0.055956229007683024,157.15475901496103
2,LSTM_256_neurons_100_days,0.03750717642226208,105.34002922666436
3,LSTM_128_neurons_30_days,0.020957092588526103,58.85862066124275
4,LSTM_128_neurons_200_days,0.046945529019374765,131.84788447309703
5,LSTM_128_neurons_100_days,0.04210729707994669,118.2595899295517
