,symbol,date,rmse_norm,rmse_denorm
0,XMR,2016-07-29,0.0071159550276212735,0.00016879051740467535
1,XMR,2016-08-26,0.024879465919320942,0.0005901411810517315
2,XMR,2016-09-09,0.012783771723157256,0.0003032311844825761
3,XMR,2016-10-29,0.06858708606200514,0.0016268853213787082
4,XMR,2016-11-24,0.012745777983689643,0.00030232998549938224
5,XMR,2016-12-14,0.021606023054299872,0.0005124948999285697
6,XMR,2017-01-27,0.03769517155964108,0.0008941287767887125
7,XMR,2017-02-14,0.03905696234654821,0.0009264309182763081
8,XMR,2017-03-22,0.025357293640381307,0.0006014751905202877
9,XMR,2017-04-20,0.02799075962520159,0.0006639410275220865
10,XMR,2017-05-07,0.07846198566446394,0.0018611196821928001
11,XMR,2017-06-11,0.0068108220325555635,0.0001615525662899027
