  ,stock_id,date      ,rmse_norm            ,rmse_denorm
0 ,kmb     ,2019-01-04,0.08678319110227539  ,708.75830078125
1 ,kmb     ,2018-10-30,0.03120060039001571  ,254.8154296875
2 ,kmb     ,2018-12-11,0.05424804707643116  ,443.0439453125
3 ,kmb     ,2018-11-22,0.026421566283643005 ,215.78515625
4 ,kmb     ,2018-11-15,0.019236550061665136 ,157.10498046875
5 ,kmb     ,2018-11-09,0.023209476596476875 ,189.5517578125
6 ,kmb     ,2018-11-05,0.021397770611560007 ,174.755859375
7 ,kmb     ,2018-12-25,0.01824671201552963  ,149.02099609375
8 ,kmb     ,2018-11-30,0.01872226493338469  ,152.90478515625
9 ,kmb     ,2018-12-14,0.011006111050376188 ,89.88671875
10,kmb     ,2018-11-13,0.021823118632727567 ,178.2294921875
11,kmb     ,2018-10-26,0.017725236729395077 ,144.76220703125
12,kmb     ,2018-10-03,0.01606620813694737  ,131.21240234375
13,kmb     ,2018-10-09,0.02603486533904731  ,212.626953125
14,kmb     ,2018-12-10,0.03870341535354316  ,316.0908203125
15,kmb     ,2018-10-04,0.007914427478558417 ,64.63671875
16,kmb     ,2018-10-24,0.01720865695730811  ,140.54296875
17,kmb     ,2018-12-07,0.043331065543704805 ,353.884765625
18,kmb     ,2018-11-20,0.008333722351375972 ,68.0615234375
19,kmb     ,2018-11-16,0.008928917526279223 ,72.92236328125
20,kmb     ,2018-10-29,0.006506797097312278 ,53.14111328125
21,kmb     ,2018-12-13,0.011572063917977715 ,94.50927734375
22,kmb     ,2018-11-28,0.011668722048900015 ,95.29833984375
23,kmb     ,2018-12-19,0.012652483103367862 ,103.33251953125
24,kmb     ,2018-10-19,0.01042380247703456  ,85.13134765625
25,kmb     ,2018-11-14,0.00999222492754237  ,81.6064453125
26,kmb     ,2018-12-03,0.015191638843365496 ,124.0703125
27,kmb     ,2018-12-21,0.0077071251112521555,62.9443359375
28,kmb     ,2018-10-18,0.014077202961700896 ,114.96875
29,kmb     ,2018-11-19,0.006206344993283541 ,50.6875
