,symbol,date,rmse_norm,rmse_denorm
0,DOGE,2016-07-29,0.05830431826736618,8.045993601888767e-08
1,DOGE,2016-08-26,0.00815578128980557,1.1254973187169544e-08
2,DOGE,2016-09-09,0.030326242464176173,4.1850229536648845e-08
3,DOGE,2016-10-29,0.0414701441059942,5.722880736306252e-08
4,DOGE,2016-11-24,0.02559218372123831,3.5317224653408643e-08
5,DOGE,2016-12-14,0.027451293300027435,3.7882779654610184e-08
6,DOGE,2017-01-27,0.030326965278473478,4.185120643480332e-08
7,DOGE,2017-02-14,0.0169654866491539,2.341237126966008e-08
8,DOGE,2017-03-22,0.005523030632647891,7.62179526052932e-09
9,DOGE,2017-04-20,0.0018322552027909833,2.528489833712224e-09
10,DOGE,2017-05-07,0.15223407918128407,2.1008304419170602e-07
11,DOGE,2017-06-11,0.07591051295183715,1.0475641420460304e-07
