,symbol,date,rmse_norm,rmse_denorm
0,DASH_with_indicators,2016-07-29,0.026053496251081443,0.0027590655040740913
1,DASH_with_indicators,2016-08-26,0.023846305950392666,0.0025253238165378576
2,DASH_with_indicators,2016-09-09,0.006886211548412152,0.0007292493820190427
3,DASH_with_indicators,2016-10-29,0.006863715532706288,0.0007268684762716283
4,DASH_with_indicators,2016-11-24,0.010086013112178494,0.0010681089681386941
5,DASH_with_indicators,2016-12-14,0.007539373043857739,0.0007984194704890243
6,DASH_with_indicators,2017-01-27,0.006493885165064606,0.0006877018868923189
7,DASH_with_indicators,2017-02-14,0.024138005423984865,0.0025562152296304715
8,DASH_with_indicators,2017-03-22,0.11133397114062993,0.011790258519649502
9,DASH_with_indicators,2017-04-20,0.008027357690395198,0.0008500969946384496
10,DASH_with_indicators,2017-05-07,0.057921957170434135,0.0061339395499229385
11,DASH_with_indicators,2017-06-11,0.08573296747756975,0.009079121232032777
