cryptostock_name,date,model,neurons,days,real_value,predicted_value
LTC,2017-02-14,SingleTarget_Data,128,200,0.06289387019710209,0.0607200488448143
LTC,2017-03-22,SingleTarget_Data,128,200,0.06676577230209738,0.06644918769598007
LTC,2017-04-20,SingleTarget_Data,128,200,0.2420810409782084,0.22237105667591092
LTC,2017-05-07,SingleTarget_Data,128,200,0.5518846444587044,0.6830849647521973
LTC,2017-06-11,SingleTarget_Data,128,200,0.6906953282187045,0.6578032374382019
LTC,2016-07-29,SingleTarget_Data,256,200,0.0675733628726408,0.06524347513914107
LTC,2016-08-26,SingleTarget_Data,256,200,0.06158492378390039,0.060732383280992515
LTC,2016-09-09,SingleTarget_Data,256,200,0.06511657353548256,0.06452412903308867
LTC,2016-10-29,SingleTarget_Data,256,200,0.06795182264770458,0.06345447152853012
LTC,2016-11-24,SingleTarget_Data,256,200,0.06332060214185685,0.06342333555221558
LTC,2016-12-14,SingleTarget_Data,256,200,0.057638610899765026,0.05776197463274003
LTC,2017-01-27,SingleTarget_Data,256,200,0.06234355048350317,0.06089695543050766
LTC,2017-02-14,SingleTarget_Data,256,200,0.06289387019710209,0.06087270751595498
LTC,2017-03-22,SingleTarget_Data,256,200,0.06676577230209738,0.06587518751621246
LTC,2017-04-20,SingleTarget_Data,256,200,0.2420810409782084,0.2200928181409836
LTC,2017-05-07,SingleTarget_Data,256,200,0.5518846444587044,0.6012061834335327
LTC,2017-06-11,SingleTarget_Data,256,200,0.6906953282187045,0.6430860757827759
LTC,2016-07-29,SingleTarget_Data,256,30,0.0675733628726408,0.05878292396664619
LTC,2016-08-26,SingleTarget_Data,256,30,0.06158492378390039,0.06019911915063857
LTC,2016-09-09,SingleTarget_Data,256,30,0.06511657353548256,0.06456732004880905
LTC,2016-10-29,SingleTarget_Data,256,30,0.06795182264770458,0.06418702006340027
LTC,2016-11-24,SingleTarget_Data,256,30,0.06332060214185685,0.06522972136735916
LTC,2016-12-14,SingleTarget_Data,256,30,0.057638610899765026,0.05853213369846344
LTC,2017-01-27,SingleTarget_Data,256,30,0.06234355048350317,0.06064703688025475
LTC,2017-02-14,SingleTarget_Data,256,30,0.06289387019710209,0.06026340276002884
LTC,2017-03-22,SingleTarget_Data,256,30,0.06676577230209738,0.0653218999505043
LTC,2017-04-20,SingleTarget_Data,256,30,0.2420810409782084,0.20974823832511905
LTC,2017-05-07,SingleTarget_Data,256,30,0.5518846444587044,0.6633776426315308
LTC,2017-06-11,SingleTarget_Data,256,30,0.6906953282187045,0.7042683959007263
DOGE,2016-07-29,SingleTarget_Data,128,30,0.05319367756856257,0.05092499777674675
DOGE,2016-08-26,SingleTarget_Data,128,30,0.050097920634977255,0.0488947294652462
DOGE,2016-09-09,SingleTarget_Data,128,30,0.04796609422497822,0.04789087921380997
DOGE,2016-10-29,SingleTarget_Data,128,30,0.047188465491189435,0.045363754034042365
DOGE,2016-11-24,SingleTarget_Data,128,30,0.046888846414484535,0.04460764676332474
DOGE,2016-12-14,SingleTarget_Data,128,30,0.045976036687759,0.04655264317989349
DOGE,2017-01-27,SingleTarget_Data,128,30,0.0441700658017001,0.042372919619083405
DOGE,2017-02-14,SingleTarget_Data,128,30,0.04144449593283285,0.043221071362495415
DOGE,2017-03-22,SingleTarget_Data,128,30,0.05255402032703271,0.048520807176828384
DOGE,2017-04-20,SingleTarget_Data,128,30,0.1152130140603192,0.11074706166982652
DOGE,2017-05-07,SingleTarget_Data,128,30,0.3680074258351447,0.2768528461456299
DOGE,2017-06-11,SingleTarget_Data,128,30,0.9842502204494464,1.0531318187713623
DOGE,2016-07-29,SingleTarget_Data,256,100,0.05319367756856257,0.05077564343810082
DOGE,2016-08-26,SingleTarget_Data,256,100,0.050097920634977255,0.04901747032999992
DOGE,2016-09-09,SingleTarget_Data,256,100,0.04796609422497822,0.04825939610600472
DOGE,2016-10-29,SingleTarget_Data,256,100,0.047188465491189435,0.04566226154565811
DOGE,2016-11-24,SingleTarget_Data,256,100,0.046888846414484535,0.045529495924711234
DOGE,2016-12-14,SingleTarget_Data,256,100,0.045976036687759,0.046658936887979514
DOGE,2017-01-27,SingleTarget_Data,256,100,0.0441700658017001,0.04269460216164589
DOGE,2017-02-14,SingleTarget_Data,256,100,0.04144449593283285,0.043057091534137726
DOGE,2017-03-22,SingleTarget_Data,256,100,0.05255402032703271,0.04912644252181053
DOGE,2017-04-20,SingleTarget_Data,256,100,0.1152130140603192,0.11354298889636992
DOGE,2017-05-07,SingleTarget_Data,256,100,0.3680074258351447,0.2847689390182495
DOGE,2017-06-11,SingleTarget_Data,256,100,0.9842502204494464,0.5380603075027466
DOGE,2016-07-29,SingleTarget_Data,128,100,0.05319367756856257,0.05225570499897003
DOGE,2016-08-26,SingleTarget_Data,128,100,0.050097920634977255,0.049247927963733666
DOGE,2016-09-09,SingleTarget_Data,128,100,0.04796609422497822,0.0477578267455101
DOGE,2016-10-29,SingleTarget_Data,128,100,0.047188465491189435,0.045794978737831116
DOGE,2016-11-24,SingleTarget_Data,128,100,0.046888846414484535,0.04534292966127396
DOGE,2016-12-14,SingleTarget_Data,128,100,0.045976036687759,0.046076130121946335
DOGE,2017-01-27,SingleTarget_Data,128,100,0.0441700658017001,0.04302174225449562
DOGE,2017-02-14,SingleTarget_Data,128,100,0.04144449593283285,0.04342035949230194
DOGE,2017-03-22,SingleTarget_Data,128,100,0.05255402032703271,0.048690538853406906
DOGE,2017-04-20,SingleTarget_Data,128,100,0.1152130140603192,0.11220715939998628
DOGE,2017-05-07,SingleTarget_Data,128,100,0.3680074258351447,0.2709771692752838
DOGE,2017-06-11,SingleTarget_Data,128,100,0.9842502204494464,0.9610009193420409
DOGE,2016-07-29,SingleTarget_Data,128,200,0.05319367756856257,0.03375241160392761
DOGE,2016-08-26,SingleTarget_Data,128,200,0.050097920634977255,0.04585355147719383
DOGE,2016-09-09,SingleTarget_Data,128,200,0.04796609422497822,0.04812351614236832
DOGE,2016-10-29,SingleTarget_Data,128,200,0.047188465491189435,0.04585631936788559
DOGE,2016-11-24,SingleTarget_Data,128,200,0.046888846414484535,0.045649487525224686
DOGE,2016-12-14,SingleTarget_Data,128,200,0.045976036687759,0.0466238409280777
DOGE,2017-01-27,SingleTarget_Data,128,200,0.0441700658017001,0.043127495795488364
DOGE,2017-02-14,SingleTarget_Data,128,200,0.04144449593283285,0.043298646807670586
DOGE,2017-03-22,SingleTarget_Data,128,200,0.05255402032703271,0.04886531084775925
DOGE,2017-04-20,SingleTarget_Data,128,200,0.1152130140603192,0.11244626343250276
DOGE,2017-05-07,SingleTarget_Data,128,200,0.3680074258351447,0.2881115972995758
DOGE,2017-06-11,SingleTarget_Data,128,200,0.9842502204494464,0.9550220966339112
DOGE,2016-07-29,SingleTarget_Data,256,200,0.05319367756856257,0.04522448405623436
DOGE,2016-08-26,SingleTarget_Data,256,200,0.050097920634977255,0.04865510016679764
DOGE,2016-09-09,SingleTarget_Data,256,200,0.04796609422497822,0.04844826832413674
DOGE,2016-10-29,SingleTarget_Data,256,200,0.047188465491189435,0.04539081454277039
DOGE,2016-11-24,SingleTarget_Data,256,200,0.046888846414484535,0.04582444578409195
DOGE,2016-12-14,SingleTarget_Data,256,200,0.045976036687759,0.046694140881299966
DOGE,2017-01-27,SingleTarget_Data,256,200,0.0441700658017001,0.042851727455854416
DOGE,2017-02-14,SingleTarget_Data,256,200,0.04144449593283285,0.04285386577248573
DOGE,2017-03-22,SingleTarget_Data,256,200,0.05255402032703271,0.04871586337685585
DOGE,2017-04-20,SingleTarget_Data,256,200,0.1152130140603192,0.11111949384212494
DOGE,2017-05-07,SingleTarget_Data,256,200,0.3680074258351447,0.3147502839565277
DOGE,2017-06-11,SingleTarget_Data,256,200,0.9842502204494464,1.0321313142776491
DOGE,2016-07-29,SingleTarget_Data,256,30,0.05319367756856257,0.05089075863361359
DOGE,2016-08-26,SingleTarget_Data,256,30,0.050097920634977255,0.048858020454645164
DOGE,2016-09-09,SingleTarget_Data,256,30,0.04796609422497822,0.048189375549554825
DOGE,2016-10-29,SingleTarget_Data,256,30,0.047188465491189435,0.04513057321310043
DOGE,2016-11-24,SingleTarget_Data,256,30,0.046888846414484535,0.04503822326660156
DOGE,2016-12-14,SingleTarget_Data,256,30,0.045976036687759,0.046802524477243417
DOGE,2017-01-27,SingleTarget_Data,256,30,0.0441700658017001,0.04287915676832199
DOGE,2017-02-14,SingleTarget_Data,256,30,0.04144449593283285,0.04265836626291275
DOGE,2017-03-22,SingleTarget_Data,256,30,0.05255402032703271,0.04877452179789543
DOGE,2017-04-20,SingleTarget_Data,256,30,0.1152130140603192,0.11250638961791992
DOGE,2017-05-07,SingleTarget_Data,256,30,0.3680074258351447,0.29861629009246826
DOGE,2017-06-11,SingleTarget_Data,256,30,0.9842502204494464,0.6079423427581787
XLM,2016-07-29,SingleTarget_Data,128,30,0.016618641266260267,0.024026772007346157
XLM,2016-08-26,SingleTarget_Data,128,30,0.016750364487269284,0.01609101518988609
XLM,2016-09-09,SingleTarget_Data,128,30,0.017908254300318664,0.016676003113389015
XLM,2016-10-29,SingleTarget_Data,128,30,0.019337458375795848,0.02048445306718349
XLM,2016-11-24,SingleTarget_Data,128,30,0.01256149931958985,0.012659077532589436
XLM,2016-12-14,SingleTarget_Data,128,30,0.031315295660379806,0.02227121964097023
XLM,2017-01-27,SingleTarget_Data,128,30,0.020201507694048,0.02038859017193317
XLM,2017-02-14,SingleTarget_Data,128,30,0.02101206652480766,0.01942833513021469
XLM,2017-03-22,SingleTarget_Data,128,30,0.02212754429874471,0.01701816916465759
XLM,2017-04-20,SingleTarget_Data,128,30,0.04115882183469873,0.04101841151714325
XLM,2017-05-07,SingleTarget_Data,128,30,0.5695897910557658,0.8505528569221497
XLM,2017-06-11,SingleTarget_Data,128,30,0.7030878478547745,0.6807853579521179
XLM,2016-07-29,SingleTarget_Data,256,100,0.016618641266260267,0.020941298454999924
XLM,2016-08-26,SingleTarget_Data,256,100,0.016750364487269284,0.01694076880812645
XLM,2016-09-09,SingleTarget_Data,256,100,0.017908254300318664,0.01694655790925026
XLM,2016-10-29,SingleTarget_Data,256,100,0.019337458375795848,0.02079417742788792
XLM,2016-11-24,SingleTarget_Data,256,100,0.01256149931958985,0.012980753555893898
XLM,2016-12-14,SingleTarget_Data,256,100,0.031315295660379806,0.021763905882835388
XLM,2017-01-27,SingleTarget_Data,256,100,0.020201507694048,0.020249076187610626
XLM,2017-02-14,SingleTarget_Data,256,100,0.02101206652480766,0.01935834996402264
XLM,2017-03-22,SingleTarget_Data,256,100,0.02212754429874471,0.01729768887162209
XLM,2017-04-20,SingleTarget_Data,256,100,0.04115882183469873,0.041512731462717056
XLM,2017-05-07,SingleTarget_Data,256,100,0.5695897910557658,1.387165069580078
XLM,2017-06-11,SingleTarget_Data,256,100,0.7030878478547745,0.6801419258117676
XLM,2016-07-29,SingleTarget_Data,128,100,0.016618641266260267,0.02214919589459896
XLM,2016-08-26,SingleTarget_Data,128,100,0.016750364487269284,0.017179509624838833
XLM,2016-09-09,SingleTarget_Data,128,100,0.017908254300318664,0.016635600477457047
XLM,2016-10-29,SingleTarget_Data,128,100,0.019337458375795848,0.020961662754416462
XLM,2016-11-24,SingleTarget_Data,128,100,0.01256149931958985,0.01262681186199188
XLM,2016-12-14,SingleTarget_Data,128,100,0.031315295660379806,0.02220575138926506
XLM,2017-01-27,SingleTarget_Data,128,100,0.020201507694048,0.02060314267873764
XLM,2017-02-14,SingleTarget_Data,128,100,0.02101206652480766,0.019034095108509064
XLM,2017-03-22,SingleTarget_Data,128,100,0.02212754429874471,0.017494555562734604
XLM,2017-04-20,SingleTarget_Data,128,100,0.04115882183469873,0.04144323617219925
XLM,2017-05-07,SingleTarget_Data,128,100,0.5695897910557658,0.9036197066307068
XLM,2017-06-11,SingleTarget_Data,128,100,0.7030878478547745,0.6763057112693787
XLM,2016-07-29,SingleTarget_Data,128,200,0.016618641266260267,0.026599453762173653
XLM,2016-08-26,SingleTarget_Data,128,200,0.016750364487269284,0.016292335465550426
XLM,2016-09-09,SingleTarget_Data,128,200,0.017908254300318664,0.016561023890972137
XLM,2016-10-29,SingleTarget_Data,128,200,0.019337458375795848,0.021169103682041168
XLM,2016-11-24,SingleTarget_Data,128,200,0.01256149931958985,0.013459859415888786
XLM,2016-12-14,SingleTarget_Data,128,200,0.031315295660379806,0.02081397548317909
XLM,2017-01-27,SingleTarget_Data,128,200,0.020201507694048,0.02102231234312057
XLM,2017-02-14,SingleTarget_Data,128,200,0.02101206652480766,0.01947412453591824
XLM,2017-03-22,SingleTarget_Data,128,200,0.02212754429874471,0.017191588878631592
XLM,2017-04-20,SingleTarget_Data,128,200,0.04115882183469873,0.039685290306806564
XLM,2017-05-07,SingleTarget_Data,128,200,0.5695897910557658,0.8098221421241759
XLM,2017-06-11,SingleTarget_Data,128,200,0.7030878478547745,0.6960272789001465
XLM,2016-07-29,SingleTarget_Data,256,200,0.016618641266260267,0.02666967362165451
XLM,2016-08-26,SingleTarget_Data,256,200,0.016750364487269284,0.01632825843989849
XLM,2016-09-09,SingleTarget_Data,256,200,0.017908254300318664,0.016476459801197052
XLM,2016-10-29,SingleTarget_Data,256,200,0.019337458375795848,0.02124864794313908
XLM,2016-11-24,SingleTarget_Data,256,200,0.01256149931958985,0.013405811041593552
XLM,2016-12-14,SingleTarget_Data,256,200,0.031315295660379806,0.02089166641235352
XLM,2017-01-27,SingleTarget_Data,256,200,0.020201507694048,0.021242018789052963
XLM,2017-02-14,SingleTarget_Data,256,200,0.02101206652480766,0.01970906183123589
XLM,2017-03-22,SingleTarget_Data,256,200,0.02212754429874471,0.017191596329212192
XLM,2017-04-20,SingleTarget_Data,256,200,0.04115882183469873,0.03976297378540039
XLM,2017-05-07,SingleTarget_Data,256,200,0.5695897910557658,0.7739835977554321
XLM,2017-06-11,SingleTarget_Data,256,200,0.7030878478547745,0.6800302267074585
XLM,2016-07-29,SingleTarget_Data,256,30,0.016618641266260267,0.02127034403383732
XLM,2016-08-26,SingleTarget_Data,256,30,0.016750364487269284,0.016416843980550766
XLM,2016-09-09,SingleTarget_Data,256,30,0.017908254300318664,0.01684172265231609
XLM,2016-10-29,SingleTarget_Data,256,30,0.019337458375795848,0.02006462961435318
XLM,2016-11-24,SingleTarget_Data,256,30,0.01256149931958985,0.012133544310927393
XLM,2016-12-14,SingleTarget_Data,256,30,0.031315295660379806,0.02148663997650146
XLM,2017-01-27,SingleTarget_Data,256,30,0.020201507694048,0.0206128153949976
XLM,2017-02-14,SingleTarget_Data,256,30,0.02101206652480766,0.01915314979851246
XLM,2017-03-22,SingleTarget_Data,256,30,0.02212754429874471,0.017669122666120533
XLM,2017-04-20,SingleTarget_Data,256,30,0.04115882183469873,0.041570335626602166
XLM,2017-05-07,SingleTarget_Data,256,30,0.5695897910557658,1.2717150449752808
XLM,2017-06-11,SingleTarget_Data,256,30,0.7030878478547745,0.6944983005523682
DASH,2016-07-29,SingleTarget_Data,128,30,0.041413186623705966,0.041775349527597434
DASH,2016-08-26,SingleTarget_Data,128,30,0.058976811595944326,0.06254800409078598
DASH,2016-09-09,SingleTarget_Data,128,30,0.05245234660705199,0.051409684121608734
DASH,2016-10-29,SingleTarget_Data,128,30,0.04433522112484057,0.04169613867998123
DASH,2016-11-24,SingleTarget_Data,128,30,0.040400816998274316,0.038605928421020515
DASH,2016-12-14,SingleTarget_Data,128,30,0.04146417441739609,0.04081722721457482
DASH,2017-01-27,SingleTarget_Data,128,30,0.07134138636172019,0.06934801489114761
DASH,2017-02-14,SingleTarget_Data,128,30,0.09247926413280247,0.08345537632703781
DASH,2017-03-22,SingleTarget_Data,128,30,0.5040784347181411,0.5207509994506836
DASH,2017-04-20,SingleTarget_Data,128,30,0.3508472782378182,0.36795610189437866
DASH,2017-05-07,SingleTarget_Data,128,30,0.4514129147649066,0.49557641148567205
DASH,2017-06-11,SingleTarget_Data,128,30,0.9515290405276884,0.8315299153327942
DASH,2016-07-29,SingleTarget_Data,256,100,0.041413186623705966,0.04636707156896591
DASH,2016-08-26,SingleTarget_Data,256,100,0.058976811595944326,0.0638771653175354
DASH,2016-09-09,SingleTarget_Data,256,100,0.05245234660705199,0.052035883069038384
DASH,2016-10-29,SingleTarget_Data,256,100,0.04433522112484057,0.041289832442998886
DASH,2016-11-24,SingleTarget_Data,256,100,0.040400816998274316,0.038245800882577896
DASH,2016-12-14,SingleTarget_Data,256,100,0.04146417441739609,0.04065075144171715
DASH,2017-01-27,SingleTarget_Data,256,100,0.07134138636172019,0.07430438697338104
DASH,2017-02-14,SingleTarget_Data,256,100,0.09247926413280247,0.07227219641208649
DASH,2017-03-22,SingleTarget_Data,256,100,0.5040784347181411,0.569563090801239
DASH,2017-04-20,SingleTarget_Data,256,100,0.3508472782378182,0.3543436229228973
DASH,2017-05-07,SingleTarget_Data,256,100,0.4514129147649066,0.4899851977825165
DASH,2017-06-11,SingleTarget_Data,256,100,0.9515290405276884,0.8234522938728333
DASH,2016-07-29,SingleTarget_Data,128,100,0.041413186623705966,0.03781881928443909
DASH,2016-08-26,SingleTarget_Data,128,100,0.058976811595944326,0.06268522143363953
DASH,2016-09-09,SingleTarget_Data,128,100,0.05245234660705199,0.052394967526197433
DASH,2016-10-29,SingleTarget_Data,128,100,0.04433522112484057,0.0413694903254509
DASH,2016-11-24,SingleTarget_Data,128,100,0.040400816998274316,0.03820613771677017
DASH,2016-12-14,SingleTarget_Data,128,100,0.04146417441739609,0.0404917486011982
DASH,2017-01-27,SingleTarget_Data,128,100,0.07134138636172019,0.07351494580507277
DASH,2017-02-14,SingleTarget_Data,128,100,0.09247926413280247,0.07254379242658615
DASH,2017-03-22,SingleTarget_Data,128,100,0.5040784347181411,0.5468898415565491
DASH,2017-04-20,SingleTarget_Data,128,100,0.3508472782378182,0.3615595698356629
DASH,2017-05-07,SingleTarget_Data,128,100,0.4514129147649066,0.4997251927852631
