cryptostock_name,date,model,neurons,days,real_value,predicted_value
BTC,2016-11-24,SingleTarget_Data,256,30,0.1915120093265074,0.1939637660980225
BTC,2016-12-14,SingleTarget_Data,256,30,0.2041187247014866,0.2075953185558319
BTC,2017-01-27,SingleTarget_Data,256,30,0.25600104271511426,0.25518444180488586
BTC,2017-02-14,SingleTarget_Data,256,30,0.2884700328020796,0.2886330187320709
BTC,2017-03-22,SingleTarget_Data,256,30,0.2981875583811847,0.29815301299095154
BTC,2017-04-20,SingleTarget_Data,256,30,0.3758879370895215,0.3632737994194031
BTC,2017-05-07,SingleTarget_Data,256,30,0.526078739473284,0.4872046411037445
BTC,2017-06-11,SingleTarget_Data,256,30,0.8853447838900514,1.1614371538162231
LTC,2016-07-29,SingleTarget_Data,128,30,0.06098111438805946,0.060214485973119736
LTC,2016-08-26,SingleTarget_Data,128,30,0.05495033708531287,0.05418936908245087
LTC,2016-09-09,SingleTarget_Data,128,30,0.05850695557094436,0.05682927370071411
LTC,2016-10-29,SingleTarget_Data,128,30,0.061362249870550827,0.05729639157652855
LTC,2016-11-24,SingleTarget_Data,128,30,0.05669828667466637,0.05644556134939194
LTC,2016-12-14,SingleTarget_Data,128,30,0.05097612380226756,0.05094636231660843
LTC,2017-01-27,SingleTarget_Data,128,30,0.05571432726930325,0.054404869675636285
LTC,2017-02-14,SingleTarget_Data,128,30,0.056268537738650204,0.05384230613708496
LTC,2017-03-22,SingleTarget_Data,128,30,0.06016781415897258,0.05942705273628235
LTC,2017-04-20,SingleTarget_Data,128,30,0.2367225603105605,0.20842206478118894
LTC,2017-05-07,SingleTarget_Data,128,30,0.548716472662813,0.6500246524810791
LTC,2017-06-11,SingleTarget_Data,128,30,0.6885085467898664,0.6085528731346129
LTC,2016-07-29,SingleTarget_Data,256,100,0.06098111438805946,0.05776466429233551
LTC,2016-08-26,SingleTarget_Data,256,100,0.05495033708531287,0.05403347685933113
LTC,2016-09-09,SingleTarget_Data,256,100,0.05850695557094436,0.05653446912765502
LTC,2016-10-29,SingleTarget_Data,256,100,0.061362249870550827,0.055757712572813034
LTC,2016-11-24,SingleTarget_Data,256,100,0.05669828667466637,0.056116398423910134
LTC,2016-12-14,SingleTarget_Data,256,100,0.05097612380226756,0.05145462602376938
LTC,2017-01-27,SingleTarget_Data,256,100,0.05571432726930325,0.05428474396467209
LTC,2017-02-14,SingleTarget_Data,256,100,0.056268537738650204,0.054377097636461265
LTC,2017-03-22,SingleTarget_Data,256,100,0.06016781415897258,0.05940937995910645
LTC,2017-04-20,SingleTarget_Data,256,100,0.2367225603105605,0.21430398523807528
LTC,2017-05-07,SingleTarget_Data,256,100,0.548716472662813,0.6501917839050293
LTC,2017-06-11,SingleTarget_Data,256,100,0.6885085467898664,0.6772592067718506
LTC,2016-07-29,SingleTarget_Data,128,100,0.06098111438805946,0.05816032737493515
LTC,2016-08-26,SingleTarget_Data,128,100,0.05495033708531287,0.05351490527391434
LTC,2016-09-09,SingleTarget_Data,128,100,0.05850695557094436,0.056041419506073
LTC,2016-10-29,SingleTarget_Data,128,100,0.061362249870550827,0.05573200434446335
LTC,2016-11-24,SingleTarget_Data,128,100,0.05669828667466637,0.056089632213115685
LTC,2016-12-14,SingleTarget_Data,128,100,0.05097612380226756,0.051191437989473336
LTC,2017-01-27,SingleTarget_Data,128,100,0.05571432726930325,0.0546347126364708
LTC,2017-02-14,SingleTarget_Data,128,100,0.056268537738650204,0.054962225258350365
LTC,2017-03-22,SingleTarget_Data,128,100,0.06016781415897258,0.05975253507494928
LTC,2017-04-20,SingleTarget_Data,128,100,0.2367225603105605,0.2099633365869522
LTC,2017-05-07,SingleTarget_Data,128,100,0.548716472662813,0.6720303297042847
LTC,2017-06-11,SingleTarget_Data,128,100,0.6885085467898664,0.6465412974357605
LTC,2016-07-29,SingleTarget_Data,128,200,0.06098111438805946,0.0597548708319664
LTC,2016-08-26,SingleTarget_Data,128,200,0.05495033708531287,0.05216353386640549
LTC,2016-09-09,SingleTarget_Data,128,200,0.05850695557094436,0.056531962007284164
LTC,2016-10-29,SingleTarget_Data,128,200,0.061362249870550827,0.055116232484579086
LTC,2016-11-24,SingleTarget_Data,128,200,0.05669828667466637,0.0560784786939621
LTC,2016-12-14,SingleTarget_Data,128,200,0.05097612380226756,0.051585886627435684
LTC,2017-01-27,SingleTarget_Data,128,200,0.05571432726930325,0.05466682091355324
LTC,2017-02-14,SingleTarget_Data,128,200,0.056268537738650204,0.05474631115794182
LTC,2017-03-22,SingleTarget_Data,128,200,0.06016781415897258,0.06046271324157715
LTC,2017-04-20,SingleTarget_Data,128,200,0.2367225603105605,0.21603789925575256
LTC,2017-05-07,SingleTarget_Data,128,200,0.548716472662813,0.6627758145332336
LTC,2017-06-11,SingleTarget_Data,128,200,0.6885085467898664,0.6463276743888855
LTC,2016-07-29,SingleTarget_Data,256,200,0.06098111438805946,0.057311087846755975
LTC,2016-08-26,SingleTarget_Data,256,200,0.05495033708531287,0.05480650812387466
LTC,2016-09-09,SingleTarget_Data,256,200,0.05850695557094436,0.056696981191635125
LTC,2016-10-29,SingleTarget_Data,256,200,0.061362249870550827,0.05593766272068024
LTC,2016-11-24,SingleTarget_Data,256,200,0.05669828667466637,0.05608943849802017
LTC,2016-12-14,SingleTarget_Data,256,200,0.05097612380226756,0.0516355074942112
LTC,2017-01-27,SingleTarget_Data,256,200,0.05571432726930325,0.05462530255317688
LTC,2017-02-14,SingleTarget_Data,256,200,0.056268537738650204,0.05481764301657677
LTC,2017-03-22,SingleTarget_Data,256,200,0.06016781415897258,0.06124551221728325
LTC,2017-04-20,SingleTarget_Data,256,200,0.2367225603105605,0.22076310217380524
LTC,2017-05-07,SingleTarget_Data,256,200,0.548716472662813,0.6447418332099915
LTC,2017-06-11,SingleTarget_Data,256,200,0.6885085467898664,0.6799946427345276
LTC,2016-07-29,SingleTarget_Data,256,30,0.06098111438805946,0.05913540720939636
LTC,2016-08-26,SingleTarget_Data,256,30,0.05495033708531287,0.054034195840358734
LTC,2016-09-09,SingleTarget_Data,256,30,0.05850695557094436,0.057587355375289924
LTC,2016-10-29,SingleTarget_Data,256,30,0.061362249870550827,0.05684516951441765
LTC,2016-11-24,SingleTarget_Data,256,30,0.05669828667466637,0.056579813361167915
LTC,2016-12-14,SingleTarget_Data,256,30,0.05097612380226756,0.050938133150339134
LTC,2017-01-27,SingleTarget_Data,256,30,0.05571432726930325,0.05430320277810097
LTC,2017-02-14,SingleTarget_Data,256,30,0.056268537738650204,0.054050561040639884
LTC,2017-03-22,SingleTarget_Data,256,30,0.06016781415897258,0.05912874639034271
LTC,2017-04-20,SingleTarget_Data,256,30,0.2367225603105605,0.20794746279716486
LTC,2017-05-07,SingleTarget_Data,256,30,0.548716472662813,0.6701299548149109
LTC,2017-06-11,SingleTarget_Data,256,30,0.6885085467898664,0.7323922514915466
XRP,2016-07-29,SingleTarget_Data,128,30,0.006251384489055755,0.006462282035499811
XRP,2016-08-26,SingleTarget_Data,128,30,0.006002171181071389,0.006056138779968022
XRP,2016-09-09,SingleTarget_Data,128,30,0.00553620061090857,0.005691830534487964
XRP,2016-10-29,SingleTarget_Data,128,30,0.012302296407328684,0.0117709431797266
XRP,2016-11-24,SingleTarget_Data,128,30,0.00809698923631983,0.009565919637680055
XRP,2016-12-14,SingleTarget_Data,128,30,0.007814596248101326,0.00803232192993164
XRP,2017-01-27,SingleTarget_Data,128,30,0.006732529437059639,0.007138404063880444
XRP,2017-02-14,SingleTarget_Data,128,30,0.0061265051873893705,0.00669194245710969
XRP,2017-03-22,SingleTarget_Data,128,30,0.021187304924269783,0.008750542998313906
XRP,2017-04-20,SingleTarget_Data,128,30,0.08178009346967846,0.06898040324449539
XRP,2017-05-07,SingleTarget_Data,128,30,0.4892951383989039,0.3463422656059265
XRP,2017-06-11,SingleTarget_Data,128,30,0.754952323463756,0.5557678937911987
XRP,2016-07-29,SingleTarget_Data,256,100,0.006251384489055755,0.006296460516750813
XRP,2016-08-26,SingleTarget_Data,256,100,0.006002171181071389,0.006053932476788759
XRP,2016-09-09,SingleTarget_Data,256,100,0.00553620061090857,0.00563365314155817
XRP,2016-10-29,SingleTarget_Data,256,100,0.012302296407328684,0.011948934756219387
XRP,2016-11-24,SingleTarget_Data,256,100,0.00809698923631983,0.009433841332793236
XRP,2016-12-14,SingleTarget_Data,256,100,0.007814596248101326,0.008012297563254833
XRP,2017-01-27,SingleTarget_Data,256,100,0.006732529437059639,0.007421269081532954
XRP,2017-02-14,SingleTarget_Data,256,100,0.0061265051873893705,0.0066630151122808465
XRP,2017-03-22,SingleTarget_Data,256,100,0.021187304924269783,0.008197446353733541
XRP,2017-04-20,SingleTarget_Data,256,100,0.08178009346967846,0.0727761909365654
XRP,2017-05-07,SingleTarget_Data,256,100,0.4892951383989039,0.33540037274360657
XRP,2017-06-11,SingleTarget_Data,256,100,0.754952323463756,0.7791156768798828
XRP,2016-07-29,SingleTarget_Data,128,100,0.006251384489055755,0.0060141421854496
XRP,2016-08-26,SingleTarget_Data,128,100,0.006002171181071389,0.006252802908420564
XRP,2016-09-09,SingleTarget_Data,128,100,0.00553620061090857,0.0054083866998553285
XRP,2016-10-29,SingleTarget_Data,128,100,0.012302296407328684,0.011984877288341522
XRP,2016-11-24,SingleTarget_Data,128,100,0.00809698923631983,0.009560433216392994
XRP,2016-12-14,SingleTarget_Data,128,100,0.007814596248101326,0.007810060400515796
XRP,2017-01-27,SingleTarget_Data,128,100,0.006732529437059639,0.007348994724452496
XRP,2017-02-14,SingleTarget_Data,128,100,0.0061265051873893705,0.006709018722176553
XRP,2017-03-22,SingleTarget_Data,128,100,0.021187304924269783,0.008060647174715996
XRP,2017-04-20,SingleTarget_Data,128,100,0.08178009346967846,0.07094570994377136
XRP,2017-05-07,SingleTarget_Data,128,100,0.4892951383989039,0.3537740409374237
XRP,2017-06-11,SingleTarget_Data,128,100,0.754952323463756,0.6983432769775391
XRP,2016-07-29,SingleTarget_Data,128,200,0.006251384489055755,0.006353810429573059
XRP,2016-08-26,SingleTarget_Data,128,200,0.006002171181071389,0.006060821935534477
XRP,2016-09-09,SingleTarget_Data,128,200,0.00553620061090857,0.005697463639080525
XRP,2016-10-29,SingleTarget_Data,128,200,0.012302296407328684,0.011869337409734726
XRP,2016-11-24,SingleTarget_Data,128,200,0.00809698923631983,0.009619148448109629
XRP,2016-12-14,SingleTarget_Data,128,200,0.007814596248101326,0.007848123088479042
XRP,2017-01-27,SingleTarget_Data,128,200,0.006732529437059639,0.007241849787533283
XRP,2017-02-14,SingleTarget_Data,128,200,0.0061265051873893705,0.006693161092698574
XRP,2017-03-22,SingleTarget_Data,128,200,0.021187304924269783,0.008761482313275337
XRP,2017-04-20,SingleTarget_Data,128,200,0.08178009346967846,0.06210162490606307
XRP,2017-05-07,SingleTarget_Data,128,200,0.4892951383989039,0.3538301885128021
XRP,2017-06-11,SingleTarget_Data,128,200,0.754952323463756,0.7075785994529724
XRP,2016-07-29,SingleTarget_Data,256,200,0.006251384489055755,0.0064560556784272185
XRP,2016-08-26,SingleTarget_Data,256,200,0.006002171181071389,0.0062423255294561395
XRP,2016-09-09,SingleTarget_Data,256,200,0.00553620061090857,0.0055225552059710034
XRP,2016-10-29,SingleTarget_Data,256,200,0.012302296407328684,0.011974042281508446
XRP,2016-11-24,SingleTarget_Data,256,200,0.00809698923631983,0.009562459774315355
XRP,2016-12-14,SingleTarget_Data,256,200,0.007814596248101326,0.007870721630752087
XRP,2017-01-27,SingleTarget_Data,256,200,0.006732529437059639,0.007311979308724403
XRP,2017-02-14,SingleTarget_Data,256,200,0.0061265051873893705,0.006759590469300747
XRP,2017-03-22,SingleTarget_Data,256,200,0.021187304924269783,0.008533190004527569
XRP,2017-04-20,SingleTarget_Data,256,200,0.08178009346967846,0.07411327958106995
XRP,2017-05-07,SingleTarget_Data,256,200,0.4892951383989039,0.3803781270980835
XRP,2017-06-11,SingleTarget_Data,256,200,0.754952323463756,0.7704309225082397
XRP,2016-07-29,SingleTarget_Data,256,30,0.006251384489055755,0.006400880869477986
XRP,2016-08-26,SingleTarget_Data,256,30,0.006002171181071389,0.006114723160862923
XRP,2016-09-09,SingleTarget_Data,256,30,0.00553620061090857,0.005626441910862923
XRP,2016-10-29,SingleTarget_Data,256,30,0.012302296407328684,0.01200190931558609
XRP,2016-11-24,SingleTarget_Data,256,30,0.00809698923631983,0.009504466317594051
XRP,2016-12-14,SingleTarget_Data,256,30,0.007814596248101326,0.007970331236720085
XRP,2017-01-27,SingleTarget_Data,256,30,0.006732529437059639,0.007032056804746389
XRP,2017-02-14,SingleTarget_Data,256,30,0.0061265051873893705,0.006939595099538565
XRP,2017-03-22,SingleTarget_Data,256,30,0.021187304924269783,0.008625246584415436
XRP,2017-04-20,SingleTarget_Data,256,30,0.08178009346967846,0.07284032553434372
XRP,2017-05-07,SingleTarget_Data,256,30,0.4892951383989039,0.35355064272880554
XRP,2017-06-11,SingleTarget_Data,256,30,0.754952323463756,0.6271780133247375
DOGE,2016-07-29,SingleTarget_Data,128,30,0.04564148839654802,0.030349597334861755
DOGE,2016-08-26,SingleTarget_Data,128,30,0.04252103819524882,0.041978251188993454
DOGE,2016-09-09,SingleTarget_Data,128,30,0.04037220729769117,0.040554244071245193
DOGE,2016-10-29,SingleTarget_Data,128,30,0.03958837581771868,0.03789879381656647
DOGE,2016-11-24,SingleTarget_Data,128,30,0.03928636683307463,0.037906359881162636
DOGE,2016-12-14,SingleTarget_Data,128,30,0.038366276090611266,0.0393645204603672
DOGE,2017-01-27,SingleTarget_Data,128,30,0.03654589989963675,0.03563880920410156
DOGE,2017-02-14,SingleTarget_Data,128,30,0.03379858955569708,0.03551165759563446
DOGE,2017-03-22,SingleTarget_Data,128,30,0.04499672893677266,0.04128029569983482
DOGE,2017-04-20,SingleTarget_Data,128,30,0.10815552137523322,0.10435162484645844
DOGE,2017-05-07,SingleTarget_Data,128,30,0.36296634471609984,0.2681483030319214
DOGE,2017-06-11,SingleTarget_Data,128,30,0.9841245925234756,1.0961103439331057
DOGE,2016-07-29,SingleTarget_Data,256,100,0.04564148839654802,0.04452245309948921
DOGE,2016-08-26,SingleTarget_Data,256,100,0.04252103819524882,0.041883338242769234
DOGE,2016-09-09,SingleTarget_Data,256,100,0.04037220729769117,0.04119078442454338
DOGE,2016-10-29,SingleTarget_Data,256,100,0.03958837581771868,0.038064341992139816
DOGE,2016-11-24,SingleTarget_Data,256,100,0.03928636683307463,0.037863750010728836
DOGE,2016-12-14,SingleTarget_Data,256,100,0.038366276090611266,0.03946377336978912
DOGE,2017-01-27,SingleTarget_Data,256,100,0.03654589989963675,0.03496631607413292
DOGE,2017-02-14,SingleTarget_Data,256,100,0.03379858955569708,0.035285428166389465
DOGE,2017-03-22,SingleTarget_Data,256,100,0.04499672893677266,0.04131634905934334
DOGE,2017-04-20,SingleTarget_Data,256,100,0.10815552137523322,0.10485734790563583
DOGE,2017-05-07,SingleTarget_Data,256,100,0.36296634471609984,0.2951998710632324
DOGE,2017-06-11,SingleTarget_Data,256,100,0.9841245925234756,0.9377006292343141
DOGE,2016-07-29,SingleTarget_Data,128,100,0.04564148839654802,0.029432775452733036
DOGE,2016-08-26,SingleTarget_Data,128,100,0.04252103819524882,0.041941381990909576
DOGE,2016-09-09,SingleTarget_Data,128,100,0.04037220729769117,0.040682096034288406
DOGE,2016-10-29,SingleTarget_Data,128,100,0.03958837581771868,0.03803989663720131
DOGE,2016-11-24,SingleTarget_Data,128,100,0.03928636683307463,0.03811557590961456
DOGE,2016-12-14,SingleTarget_Data,128,100,0.038366276090611266,0.03890492022037506
DOGE,2017-01-27,SingleTarget_Data,128,100,0.03654589989963675,0.035511650145053864
DOGE,2017-02-14,SingleTarget_Data,128,100,0.03379858955569708,0.0355370007455349
DOGE,2017-03-22,SingleTarget_Data,128,100,0.04499672893677266,0.040898256003856666
DOGE,2017-04-20,SingleTarget_Data,128,100,0.10815552137523322,0.10686560720205307
DOGE,2017-05-07,SingleTarget_Data,128,100,0.36296634471609984,0.2765302062034607
DOGE,2017-06-11,SingleTarget_Data,128,100,0.9841245925234756,0.9380037784576416
DOGE,2016-07-29,SingleTarget_Data,128,200,0.04564148839654802,0.045158352702856064
DOGE,2016-08-26,SingleTarget_Data,128,200,0.04252103819524882,0.04142709821462631
DOGE,2016-09-09,SingleTarget_Data,128,200,0.04037220729769117,0.041217241436243064
DOGE,2016-10-29,SingleTarget_Data,128,200,0.03958837581771868,0.03867930546402931
DOGE,2016-11-24,SingleTarget_Data,128,200,0.03928636683307463,0.03821516782045365
DOGE,2016-12-14,SingleTarget_Data,128,200,0.038366276090611266,0.03853316977620125
DOGE,2017-01-27,SingleTarget_Data,128,200,0.03654589989963675,0.03543650358915329
DOGE,2017-02-14,SingleTarget_Data,128,200,0.03379858955569708,0.035552028566598885
DOGE,2017-03-22,SingleTarget_Data,128,200,0.04499672893677266,0.04217694699764252
DOGE,2017-04-20,SingleTarget_Data,128,200,0.10815552137523322,0.10919161140918733
DOGE,2017-05-07,SingleTarget_Data,128,200,0.36296634471609984,0.2913540303707123
DOGE,2017-06-11,SingleTarget_Data,128,200,0.9841245925234756,0.9663547277450562
DOGE,2016-07-29,SingleTarget_Data,256,200,0.04564148839654802,0.04398995637893677
DOGE,2016-08-26,SingleTarget_Data,256,200,0.04252103819524882,0.041557937860488885
DOGE,2016-09-09,SingleTarget_Data,256,200,0.04037220729769117,0.040586937218904495
DOGE,2016-10-29,SingleTarget_Data,256,200,0.03958837581771868,0.03796705976128578
DOGE,2016-11-24,SingleTarget_Data,256,200,0.03928636683307463,0.03792427852749825
DOGE,2016-12-14,SingleTarget_Data,256,200,0.038366276090611266,0.03883760049939156
DOGE,2017-01-27,SingleTarget_Data,256,200,0.03654589989963675,0.03532421961426735
DOGE,2017-02-14,SingleTarget_Data,256,200,0.03379858955569708,0.035542823374271386
DOGE,2017-03-22,SingleTarget_Data,256,200,0.04499672893677266,0.042293697595596313
DOGE,2017-04-20,SingleTarget_Data,256,200,0.10815552137523322,0.10665097087621687
DOGE,2017-05-07,SingleTarget_Data,256,200,0.36296634471609984,0.282812774181366
DOGE,2017-06-11,SingleTarget_Data,256,200,0.9841245925234756,1.0510128736495972
DOGE,2016-07-29,SingleTarget_Data,256,30,0.04564148839654802,0.04210589826107025
DOGE,2016-08-26,SingleTarget_Data,256,30,0.04252103819524882,0.04205458611249924
DOGE,2016-09-09,SingleTarget_Data,256,30,0.04037220729769117,0.04119377210736275
DOGE,2016-10-29,SingleTarget_Data,256,30,0.03958837581771868,0.03826647624373436
DOGE,2016-11-24,SingleTarget_Data,256,30,0.03928636683307463,0.03756630420684815
DOGE,2016-12-14,SingleTarget_Data,256,30,0.038366276090611266,0.038999911397695534
DOGE,2017-01-27,SingleTarget_Data,256,30,0.03654589989963675,0.03551975265145302
DOGE,2017-02-14,SingleTarget_Data,256,30,0.03379858955569708,0.035246867686510086
DOGE,2017-03-22,SingleTarget_Data,256,30,0.04499672893677266,0.04142368957400322
DOGE,2017-04-20,SingleTarget_Data,256,30,0.10815552137523322,0.10391555726528168
DOGE,2017-05-07,SingleTarget_Data,256,30,0.36296634471609984,0.2804594337940216
DOGE,2017-06-11,SingleTarget_Data,256,30,0.9841245925234756,0.9225965738296508
XEM,2016-07-29,SingleTarget_Data,128,30,0.026637837616054608,0.026308178901672363
XEM,2016-08-26,SingleTarget_Data,128,30,0.0230405568652536,0.023392003029584885
XEM,2016-09-09,SingleTarget_Data,128,30,0.02344960359867143,0.022554198279976845
XEM,2016-10-29,SingleTarget_Data,128,30,0.015155951691392631,0.014413924887776375
XEM,2016-11-24,SingleTarget_Data,128,30,0.013876504263304723,0.014283914119005203
XEM,2016-12-14,SingleTarget_Data,128,30,0.013388098664957715,0.013100756332278252
XEM,2017-01-27,SingleTarget_Data,128,30,0.018925432219029398,0.018563613295555115
XEM,2017-02-14,SingleTarget_Data,128,30,0.02814258719871519,0.02657463774085045
XEM,2017-03-22,SingleTarget_Data,128,30,0.05993694853401697,0.06286822259426117
XEM,2017-04-20,SingleTarget_Data,128,30,0.1330274301425682,0.12407100200653075
XEM,2017-05-07,SingleTarget_Data,128,30,0.4637238480486965,0.3389112055301666
XEM,2017-06-11,SingleTarget_Data,128,30,0.8981399581168525,0.6840196847915649
XEM,2016-07-29,SingleTarget_Data,256,100,0.026637837616054608,0.01943796128034592
XEM,2016-08-26,SingleTarget_Data,256,100,0.0230405568652536,0.017860092222690582
XEM,2016-09-09,SingleTarget_Data,256,100,0.02344960359867143,0.020311556756496433
XEM,2016-10-29,SingleTarget_Data,256,100,0.015155951691392631,0.01513708382844925
XEM,2016-11-24,SingleTarget_Data,256,100,0.013876504263304723,0.015059191733598709
XEM,2016-12-14,SingleTarget_Data,256,100,0.013388098664957715,0.013146827928721905
XEM,2017-01-27,SingleTarget_Data,256,100,0.018925432219029398,0.017712660133838654
XEM,2017-02-14,SingleTarget_Data,256,100,0.02814258719871519,0.02686683088541031
XEM,2017-03-22,SingleTarget_Data,256,100,0.05993694853401697,0.06172581017017365
XEM,2017-04-20,SingleTarget_Data,256,100,0.1330274301425682,0.12363908439874648
XEM,2017-05-07,SingleTarget_Data,256,100,0.4637238480486965,0.339812695980072
XEM,2017-06-11,SingleTarget_Data,256,100,0.8981399581168525,0.9223174452781676
XEM,2016-07-29,SingleTarget_Data,128,100,0.026637837616054608,0.026507169008255
XEM,2016-08-26,SingleTarget_Data,128,100,0.0230405568652536,0.02386675588786602
XEM,2016-09-09,SingleTarget_Data,128,100,0.02344960359867143,0.022784633561968803
XEM,2016-10-29,SingleTarget_Data,128,100,0.015155951691392631,0.01446117740124464
XEM,2016-11-24,SingleTarget_Data,128,100,0.013876504263304723,0.014678756706416609
XEM,2016-12-14,SingleTarget_Data,128,100,0.013388098664957715,0.013050993904471396
XEM,2017-01-27,SingleTarget_Data,128,100,0.018925432219029398,0.01816532015800476
XEM,2017-02-14,SingleTarget_Data,128,100,0.02814258719871519,0.027192823588848114
XEM,2017-03-22,SingleTarget_Data,128,100,0.05993694853401697,0.06288528442382812
XEM,2017-04-20,SingleTarget_Data,128,100,0.1330274301425682,0.12435607612133025
