,symbol,date,rmse_norm,rmse_denorm
0,XEM,2016-07-29,0.0004960547990762731,6.003720347071126e-08
1,XEM,2016-08-26,0.0007650043541741064,9.258903650334023e-08
2,XEM,2016-09-09,0.0013350704217768572,1.6158355607418265e-07
3,XEM,2016-10-29,0.000611017586416053,7.395152246579502e-08
4,XEM,2016-11-24,0.002185688361846884,2.645340855023825e-07
5,XEM,2016-12-14,0.001515382978245515,1.8340681859524962e-07
6,XEM,2017-01-27,0.001108702365132018,1.3418642589822393e-07
7,XEM,2017-02-14,0.004036943892609987,4.885913717153024e-07
8,XEM,2017-03-22,0.0038151108938130757,4.6174293202347684e-07
9,XEM,2017-04-20,0.00560493870066342,6.783652330515891e-07
10,XEM,2017-05-07,0.16556441090249385,2.0038260532077398e-05
11,XEM,2017-06-11,0.03096828828673126,3.7480976247228728e-06
