,symbol,date,rmse_norm,rmse_denorm
0,XEM_with_indicators,2016-07-29,0.004902067393776133,5.932966844877234e-07
1,XEM_with_indicators,2016-08-26,0.001590392393415005,1.9248480180976994e-07
2,XEM_with_indicators,2016-09-09,0.002932569990076933,3.549293989990846e-07
3,XEM_with_indicators,2016-10-29,0.005136161239570426,6.216296777373643e-07
4,XEM_with_indicators,2016-11-24,0.002061949119293173,2.4955789099563857e-07
5,XEM_with_indicators,2016-12-14,0.0005877484410255138,7.113515462959227e-08
6,XEM_with_indicators,2017-01-27,0.0020070076918322285,2.4290833204286154e-07
7,XEM_with_indicators,2017-02-14,0.007233660201203737,8.754899631021552e-07
8,XEM_with_indicators,2017-03-22,0.007235202817353306,8.756763028912283e-07
9,XEM_with_indicators,2017-04-20,0.012197346523272368,1.47624492603354e-06
10,XEM_with_indicators,2017-05-07,0.2013824810757574,2.4373323372332375e-05
11,XEM_with_indicators,2017-06-11,0.030009647504284365,3.632066254410888e-06
