,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.10511334668032596,0.0003653824455468123
1,LSTM_256_neurons_200_days,0.010989723261635605,3.820115497790183e-05
2,LSTM_256_neurons_100_days,0.12773349919438634,0.000444011927013553
3,LSTM_128_neurons_30_days,0.031618351040376746,0.00010990788891368714
4,LSTM_128_neurons_200_days,0.03175433940940702,0.00011038061004076055
5,LSTM_128_neurons_100_days,0.042399656508704496,0.0001473846062012079
